# x_um	y_um	llx_um	lly_um	urx_um	ury_um	lower_layer	upper_layer	via_name	net
768.07	128.8	767.83	128.73	768.31	128.87	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	128.8	767.84	128.73	768.3	128.87	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	128.8	767.85	128.715	768.29	128.885	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	126	767.83	125.93	768.31	126.07	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	126	767.84	125.93	768.3	126.07	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	126	767.85	125.915	768.29	126.085	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	123.2	767.83	123.13	768.31	123.27	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	123.2	767.84	123.13	768.3	123.27	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	123.2	767.85	123.115	768.29	123.285	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	120.4	767.83	120.33	768.31	120.47	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	120.4	767.84	120.33	768.3	120.47	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	120.4	767.85	120.315	768.29	120.485	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	117.6	767.83	117.53	768.31	117.67	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	117.6	767.84	117.53	768.3	117.67	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	117.6	767.85	117.515	768.29	117.685	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	114.8	767.83	114.73	768.31	114.87	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	114.8	767.84	114.73	768.3	114.87	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	114.8	767.85	114.715	768.29	114.885	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	112	767.83	111.93	768.31	112.07	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	112	767.84	111.93	768.3	112.07	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	112	767.85	111.915	768.29	112.085	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	109.2	767.83	109.13	768.31	109.27	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	109.2	767.84	109.13	768.3	109.27	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	109.2	767.85	109.115	768.29	109.285	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	106.4	767.83	106.33	768.31	106.47	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	106.4	767.84	106.33	768.3	106.47	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	106.4	767.85	106.315	768.29	106.485	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	103.6	767.83	103.53	768.31	103.67	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	103.6	767.84	103.53	768.3	103.67	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	103.6	767.85	103.515	768.29	103.685	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	100.8	767.83	100.73	768.31	100.87	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	100.8	767.84	100.73	768.3	100.87	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	100.8	767.85	100.715	768.29	100.885	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	98	767.83	97.93	768.31	98.07	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	98	767.84	97.93	768.3	98.07	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	98	767.85	97.915	768.29	98.085	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	95.2	767.83	95.13	768.31	95.27	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	95.2	767.84	95.13	768.3	95.27	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	95.2	767.85	95.115	768.29	95.285	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	92.4	767.83	92.33	768.31	92.47	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	92.4	767.84	92.33	768.3	92.47	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	92.4	767.85	92.315	768.29	92.485	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	89.6	767.83	89.53	768.31	89.67	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	89.6	767.84	89.53	768.3	89.67	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	89.6	767.85	89.515	768.29	89.685	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	86.8	767.83	86.73	768.31	86.87	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	86.8	767.84	86.73	768.3	86.87	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	86.8	767.85	86.715	768.29	86.885	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	84	767.83	83.93	768.31	84.07	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	84	767.84	83.93	768.3	84.07	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	84	767.85	83.915	768.29	84.085	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	81.2	767.83	81.13	768.31	81.27	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	81.2	767.84	81.13	768.3	81.27	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	81.2	767.85	81.115	768.29	81.285	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	78.4	767.83	78.33	768.31	78.47	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	78.4	767.84	78.33	768.3	78.47	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	78.4	767.85	78.315	768.29	78.485	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	75.6	767.83	75.53	768.31	75.67	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	75.6	767.84	75.53	768.3	75.67	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	75.6	767.85	75.515	768.29	75.685	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	72.8	767.83	72.73	768.31	72.87	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	72.8	767.84	72.73	768.3	72.87	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	72.8	767.85	72.715	768.29	72.885	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	70	767.83	69.93	768.31	70.07	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	70	767.84	69.93	768.3	70.07	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	70	767.85	69.915	768.29	70.085	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	67.2	767.83	67.13	768.31	67.27	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	67.2	767.84	67.13	768.3	67.27	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	67.2	767.85	67.115	768.29	67.285	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	64.4	767.83	64.33	768.31	64.47	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	64.4	767.84	64.33	768.3	64.47	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	64.4	767.85	64.315	768.29	64.485	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	61.6	767.83	61.53	768.31	61.67	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	61.6	767.84	61.53	768.3	61.67	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	61.6	767.85	61.515	768.29	61.685	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	58.8	767.83	58.73	768.31	58.87	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	58.8	767.84	58.73	768.3	58.87	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	58.8	767.85	58.715	768.29	58.885	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	56	767.83	55.93	768.31	56.07	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	56	767.84	55.93	768.3	56.07	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	56	767.85	55.915	768.29	56.085	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	53.2	767.83	53.13	768.31	53.27	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	53.2	767.84	53.13	768.3	53.27	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	53.2	767.85	53.115	768.29	53.285	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	50.4	767.83	50.33	768.31	50.47	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	50.4	767.84	50.33	768.3	50.47	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	50.4	767.85	50.315	768.29	50.485	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	47.6	767.83	47.53	768.31	47.67	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	47.6	767.84	47.53	768.3	47.67	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	47.6	767.85	47.515	768.29	47.685	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	44.8	767.83	44.73	768.31	44.87	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	44.8	767.84	44.73	768.3	44.87	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	44.8	767.85	44.715	768.29	44.885	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	42	767.83	41.93	768.31	42.07	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	42	767.84	41.93	768.3	42.07	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	42	767.85	41.915	768.29	42.085	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	39.2	767.83	39.13	768.31	39.27	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	39.2	767.84	39.13	768.3	39.27	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	39.2	767.85	39.115	768.29	39.285	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	36.4	767.83	36.33	768.31	36.47	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	36.4	767.84	36.33	768.3	36.47	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	36.4	767.85	36.315	768.29	36.485	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	33.6	767.83	33.53	768.31	33.67	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	33.6	767.84	33.53	768.3	33.67	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	33.6	767.85	33.515	768.29	33.685	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	30.8	767.83	30.73	768.31	30.87	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	30.8	767.84	30.73	768.3	30.87	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	30.8	767.85	30.715	768.29	30.885	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	28	767.83	27.93	768.31	28.07	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	28	767.84	27.93	768.3	28.07	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	28	767.85	27.915	768.29	28.085	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	25.2	767.83	25.13	768.31	25.27	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	25.2	767.84	25.13	768.3	25.27	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	25.2	767.85	25.115	768.29	25.285	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	22.4	767.83	22.33	768.31	22.47	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	22.4	767.84	22.33	768.3	22.47	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	22.4	767.85	22.315	768.29	22.485	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	19.6	767.83	19.53	768.31	19.67	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	19.6	767.84	19.53	768.3	19.67	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	19.6	767.85	19.515	768.29	19.685	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	16.8	767.83	16.73	768.31	16.87	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	16.8	767.84	16.73	768.3	16.87	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	16.8	767.85	16.715	768.29	16.885	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
768.07	14	767.83	13.93	768.31	14.07	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
768.07	14	767.84	13.93	768.3	14.07	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
768.07	14	767.85	13.915	768.29	14.085	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	1089.2	711.83	1089.13	712.31	1089.27	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	1089.2	711.84	1089.13	712.3	1089.27	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	1089.2	711.85	1089.115	712.29	1089.285	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	1086.4	711.83	1086.33	712.31	1086.47	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	1086.4	711.84	1086.33	712.3	1086.47	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	1086.4	711.85	1086.315	712.29	1086.485	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	1083.6	711.83	1083.53	712.31	1083.67	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	1083.6	711.84	1083.53	712.3	1083.67	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	1083.6	711.85	1083.515	712.29	1083.685	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	1080.8	711.83	1080.73	712.31	1080.87	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	1080.8	711.84	1080.73	712.3	1080.87	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	1080.8	711.85	1080.715	712.29	1080.885	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	1078	711.83	1077.93	712.31	1078.07	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	1078	711.84	1077.93	712.3	1078.07	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	1078	711.85	1077.915	712.29	1078.085	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	1075.2	711.83	1075.13	712.31	1075.27	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	1075.2	711.84	1075.13	712.3	1075.27	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	1075.2	711.85	1075.115	712.29	1075.285	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	1072.4	711.83	1072.33	712.31	1072.47	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	1072.4	711.84	1072.33	712.3	1072.47	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	1072.4	711.85	1072.315	712.29	1072.485	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	1069.6	711.83	1069.53	712.31	1069.67	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	1069.6	711.84	1069.53	712.3	1069.67	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	1069.6	711.85	1069.515	712.29	1069.685	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	1066.8	711.83	1066.73	712.31	1066.87	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	1066.8	711.84	1066.73	712.3	1066.87	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	1066.8	711.85	1066.715	712.29	1066.885	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	1064	711.83	1063.93	712.31	1064.07	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	1064	711.84	1063.93	712.3	1064.07	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	1064	711.85	1063.915	712.29	1064.085	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	1061.2	711.83	1061.13	712.31	1061.27	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	1061.2	711.84	1061.13	712.3	1061.27	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	1061.2	711.85	1061.115	712.29	1061.285	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	1058.4	711.83	1058.33	712.31	1058.47	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	1058.4	711.84	1058.33	712.3	1058.47	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	1058.4	711.85	1058.315	712.29	1058.485	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	1055.6	711.83	1055.53	712.31	1055.67	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	1055.6	711.84	1055.53	712.3	1055.67	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	1055.6	711.85	1055.515	712.29	1055.685	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	1052.8	711.83	1052.73	712.31	1052.87	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	1052.8	711.84	1052.73	712.3	1052.87	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	1052.8	711.85	1052.715	712.29	1052.885	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	1050	711.83	1049.93	712.31	1050.07	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	1050	711.84	1049.93	712.3	1050.07	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	1050	711.85	1049.915	712.29	1050.085	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	1047.2	711.83	1047.13	712.31	1047.27	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	1047.2	711.84	1047.13	712.3	1047.27	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	1047.2	711.85	1047.115	712.29	1047.285	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	1044.4	711.83	1044.33	712.31	1044.47	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	1044.4	711.84	1044.33	712.3	1044.47	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	1044.4	711.85	1044.315	712.29	1044.485	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	1041.6	711.83	1041.53	712.31	1041.67	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	1041.6	711.84	1041.53	712.3	1041.67	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	1041.6	711.85	1041.515	712.29	1041.685	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	1038.8	711.83	1038.73	712.31	1038.87	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	1038.8	711.84	1038.73	712.3	1038.87	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	1038.8	711.85	1038.715	712.29	1038.885	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	1036	711.83	1035.93	712.31	1036.07	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	1036	711.84	1035.93	712.3	1036.07	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	1036	711.85	1035.915	712.29	1036.085	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	1033.2	711.83	1033.13	712.31	1033.27	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	1033.2	711.84	1033.13	712.3	1033.27	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	1033.2	711.85	1033.115	712.29	1033.285	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	1030.4	711.83	1030.33	712.31	1030.47	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	1030.4	711.84	1030.33	712.3	1030.47	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	1030.4	711.85	1030.315	712.29	1030.485	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	1027.6	711.83	1027.53	712.31	1027.67	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	1027.6	711.84	1027.53	712.3	1027.67	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	1027.6	711.85	1027.515	712.29	1027.685	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	1024.8	711.83	1024.73	712.31	1024.87	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	1024.8	711.84	1024.73	712.3	1024.87	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	1024.8	711.85	1024.715	712.29	1024.885	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	1022	711.83	1021.93	712.31	1022.07	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	1022	711.84	1021.93	712.3	1022.07	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	1022	711.85	1021.915	712.29	1022.085	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	1019.2	711.83	1019.13	712.31	1019.27	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	1019.2	711.84	1019.13	712.3	1019.27	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	1019.2	711.85	1019.115	712.29	1019.285	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	1016.4	711.83	1016.33	712.31	1016.47	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	1016.4	711.84	1016.33	712.3	1016.47	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	1016.4	711.85	1016.315	712.29	1016.485	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	1013.6	711.83	1013.53	712.31	1013.67	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	1013.6	711.84	1013.53	712.3	1013.67	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	1013.6	711.85	1013.515	712.29	1013.685	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	1010.8	711.83	1010.73	712.31	1010.87	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	1010.8	711.84	1010.73	712.3	1010.87	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	1010.8	711.85	1010.715	712.29	1010.885	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	1008	711.83	1007.93	712.31	1008.07	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	1008	711.84	1007.93	712.3	1008.07	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	1008	711.85	1007.915	712.29	1008.085	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	1005.2	711.83	1005.13	712.31	1005.27	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	1005.2	711.84	1005.13	712.3	1005.27	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	1005.2	711.85	1005.115	712.29	1005.285	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	1002.4	711.83	1002.33	712.31	1002.47	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	1002.4	711.84	1002.33	712.3	1002.47	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	1002.4	711.85	1002.315	712.29	1002.485	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	999.6	711.83	999.53	712.31	999.67	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	999.6	711.84	999.53	712.3	999.67	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	999.6	711.85	999.515	712.29	999.685	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	996.8	711.83	996.73	712.31	996.87	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	996.8	711.84	996.73	712.3	996.87	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	996.8	711.85	996.715	712.29	996.885	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	994	711.83	993.93	712.31	994.07	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	994	711.84	993.93	712.3	994.07	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	994	711.85	993.915	712.29	994.085	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	991.2	711.83	991.13	712.31	991.27	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	991.2	711.84	991.13	712.3	991.27	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	991.2	711.85	991.115	712.29	991.285	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	988.4	711.83	988.33	712.31	988.47	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	988.4	711.84	988.33	712.3	988.47	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	988.4	711.85	988.315	712.29	988.485	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	985.6	711.83	985.53	712.31	985.67	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	985.6	711.84	985.53	712.3	985.67	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	985.6	711.85	985.515	712.29	985.685	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	982.8	711.83	982.73	712.31	982.87	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	982.8	711.84	982.73	712.3	982.87	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	982.8	711.85	982.715	712.29	982.885	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	980	711.83	979.93	712.31	980.07	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	980	711.84	979.93	712.3	980.07	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	980	711.85	979.915	712.29	980.085	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	977.2	711.83	977.13	712.31	977.27	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	977.2	711.84	977.13	712.3	977.27	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	977.2	711.85	977.115	712.29	977.285	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	974.4	711.83	974.33	712.31	974.47	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	974.4	711.84	974.33	712.3	974.47	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	974.4	711.85	974.315	712.29	974.485	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	971.6	711.83	971.53	712.31	971.67	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	971.6	711.84	971.53	712.3	971.67	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	971.6	711.85	971.515	712.29	971.685	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	968.8	711.83	968.73	712.31	968.87	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
712.07	968.8	711.84	968.73	712.3	968.87	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
712.07	968.8	711.85	968.715	712.29	968.885	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
712.07	966	711.83	965.93	712.31	966.07	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
