id	layer_index	layer_name	x_um	y_um	fixed_voltage	fixed_voltage_v	injected_current_a	voltage_v
15470	2	metal6	290	312	0	0	0	0.999952
15471	2	metal6	300	312	0	0	0	0.999953
15472	2	metal6	310	312	0	0	0	0.999954
15473	2	metal6	320	312	0	0	0	0.999955
15474	2	metal6	330	312	0	0	0	0.999955
15475	2	metal6	340	312	0	0	0	0.999957
15476	2	metal6	350	312	0	0	0	0.999957
15477	2	metal6	360	312	0	0	0	0.999958
15478	2	metal6	370	312	0	0	0	0.99996
15479	2	metal6	380	312	0	0	0	0.99996
15480	2	metal6	390	312	0	0	0	0.999961
15481	2	metal6	400	312	0	0	0	0.999963
15482	2	metal6	410	312	0	0	0	0.999964
15483	2	metal6	420	312	0	0	0	0.999965
15484	2	metal6	430	312	0	0	0	0.999968
15485	2	metal6	440	312	0	0	0	0.999968
15486	2	metal6	450	312	0	0	0	0.999969
15487	2	metal6	460	312	0	0	0	0.999972
15488	2	metal6	470	312	0	0	0	0.999972
15489	2	metal6	480	312	0	0	0	0.999974
15490	2	metal6	490	312	0	0	0	0.999978
15491	2	metal6	500	312	0	0	0	0.999977
15492	2	metal6	510	312	0	0	0	0.999978
15493	2	metal6	520	312	0	0	0	0.999984
15494	2	metal6	530	312	0	0	0	0.999983
15495	2	metal6	540	312	0	0	0	0.999984
15496	2	metal6	550	312	0	0	0	0.999991
15497	2	metal6	560	312	0	0	0	0.999983
15498	2	metal6	570	312	0	0	0	0.999981
15499	2	metal6	580	312	0	0	0	0.999984
15500	2	metal6	590	312	0	0	0	0.999979
15501	2	metal6	600	312	0	0	0	0.999977
15502	2	metal6	610	312	0	0	0	0.999977
15503	2	metal6	620	312	0	0	0	0.999973
15504	2	metal6	630	312	0	0	0	0.99997
15505	2	metal6	640	312	0	0	0	0.999971
15506	2	metal6	650	312	0	0	0	0.999968
15507	2	metal6	660	312	0	0	0	0.999966
15508	2	metal6	670	312	0	0	0	0.999966
15509	2	metal6	680	312	0	0	0	0.999963
15510	2	metal6	690	312	0	0	0	0.999962
15511	2	metal6	700	312	0	0	0	0.999962
15512	2	metal6	710	312	0	0	0	0.99996
15513	2	metal6	720	312	0	0	0	0.999959
15514	2	metal6	730	312	0	0	0	0.999959
15515	2	metal6	740	312	0	0	0	0.999956
15516	2	metal6	750	312	0	0	0	0.999956
15517	2	metal6	760	312	0	0	0	0.999956
15518	2	metal6	770	312	0	0	0	0.999954
15519	2	metal6	780	312	0	0	0	0.999953
15520	2	metal6	790	312	0	0	0	0.999953
15521	2	metal6	800	312	0	0	0	0.999952
15522	2	metal6	810	312	0	0	0	0.999952
15523	2	metal6	820	312	0	0	0	0.999952
15524	2	metal6	830	312	0	0	0	0.999951
15525	2	metal6	840	312	0	0	0	0.99995
15526	2	metal6	850	312	0	0	0	0.99995
15527	2	metal6	860	312	0	0	0	0.999949
15528	2	metal6	870	312	0	0	0	0.999949
15529	2	metal6	880	312	0	0	0	0.999949
15530	2	metal6	890	312	0	0	0	0.999948
15531	2	metal6	900	312	0	0	0	0.999948
15532	2	metal6	910	312	0	0	0	0.999948
15533	2	metal6	920	312	0	0	0	0.999947
15534	2	metal6	930	312	0	0	0	0.999947
15535	2	metal6	940	312	0	0	0	0.999947
15536	2	metal6	950	312	0	0	0	0.999946
15537	2	metal6	960	312	0	0	0	0.999946
15538	2	metal6	970	312	0	0	0	0.999946
15539	2	metal6	980	312	0	0	0	0.999946
15540	2	metal6	990	312	0	0	0	0.999946
15541	2	metal6	1000	312	0	0	0	0.999946
15542	2	metal6	1010	312	0	0	0	0.999945
15543	2	metal6	1020	312	0	0	0	0.999945
15544	2	metal6	1030	312	0	0	0	0.999945
15545	2	metal6	1040	312	0	0	0	0.999945
15546	2	metal6	1050	312	0	0	0	0.999945
15547	2	metal6	1060	312	0	0	0	0.999945
15548	2	metal6	1070	312	0	0	0	0.999945
15549	2	metal6	1080	312	0	0	0	0.999945
15550	2	metal6	1090	312	0	0	0	0.999945
15551	2	metal6	10	322	0	0	0	0.999943
15552	2	metal6	20	322	0	0	0	0.999943
15553	2	metal6	30	322	0	0	0	0.999943
15554	2	metal6	40	322	0	0	0	0.999944
15555	2	metal6	50	322	0	0	0	0.999944
15556	2	metal6	60	322	0	0	0	0.999944
15557	2	metal6	70	322	0	0	0	0.999944
15558	2	metal6	80	322	0	0	0	0.999944
15559	2	metal6	90	322	0	0	0	0.999944
15560	2	metal6	100	322	0	0	0	0.999944
15561	2	metal6	110	322	0	0	0	0.999944
15562	2	metal6	120	322	0	0	0	0.999945
15563	2	metal6	130	322	0	0	0	0.999945
15564	2	metal6	140	322	0	0	0	0.999945
15565	2	metal6	150	322	0	0	0	0.999946
15566	2	metal6	160	322	0	0	0	0.999946
15567	2	metal6	170	322	0	0	0	0.999946
15568	2	metal6	180	322	0	0	0	0.999947
15569	2	metal6	190	322	0	0	0	0.999947
15570	2	metal6	200	322	0	0	0	0.999948
15571	2	metal6	210	322	0	0	0	0.999948
15572	2	metal6	220	322	0	0	0	0.999949
15573	2	metal6	230	322	0	0	0	0.999949
15574	2	metal6	240	322	0	0	0	0.999949
15575	2	metal6	250	322	0	0	0	0.99995
15576	2	metal6	260	322	0	0	0	0.999951
15577	2	metal6	270	322	0	0	0	0.999951
15578	2	metal6	280	322	0	0	0	0.999952
15579	2	metal6	290	322	0	0	0	0.999952
15580	2	metal6	300	322	0	0	0	0.999953
15581	2	metal6	310	322	0	0	0	0.999954
15582	2	metal6	320	322	0	0	0	0.999955
15583	2	metal6	330	322	0	0	0	0.999955
15584	2	metal6	340	322	0	0	0	0.999956
15585	2	metal6	350	322	0	0	0	0.999957
15586	2	metal6	360	322	0	0	0	0.999958
15587	2	metal6	370	322	0	0	0	0.999959
15588	2	metal6	380	322	0	0	0	0.99996
15589	2	metal6	390	322	0	0	0	0.999961
15590	2	metal6	400	322	0	0	0	0.999963
15591	2	metal6	410	322	0	0	0	0.999964
15592	2	metal6	420	322	0	0	0	0.999965
15593	2	metal6	430	322	0	0	0	0.999967
15594	2	metal6	440	322	0	0	0	0.999968
15595	2	metal6	450	322	0	0	0	0.999969
15596	2	metal6	460	322	0	0	0	0.999971
15597	2	metal6	470	322	0	0	0	0.999972
15598	2	metal6	480	322	0	0	0	0.999974
15599	2	metal6	490	322	0	0	0	0.999977
15600	2	metal6	500	322	0	0	0	0.999977
15601	2	metal6	510	322	0	0	0	0.999979
15602	2	metal6	520	322	0	0	0	0.999983
15603	2	metal6	530	322	0	0	0	0.999983
15604	2	metal6	540	322	0	0	0	0.999984
15605	2	metal6	550	322	0	0	0	0.999988
15606	2	metal6	560	322	0	0	0	0.999983
15607	2	metal6	570	322	0	0	0	0.999981
15608	2	metal6	580	322	0	0	0	0.999982
15609	2	metal6	590	322	0	0	0	0.999979
15610	2	metal6	600	322	0	0	0	0.999977
15611	2	metal6	610	322	0	0	0	0.999976
15612	2	metal6	620	322	0	0	0	0.999973
15613	2	metal6	630	322	0	0	0	0.999971
15614	2	metal6	640	322	0	0	0	0.99997
15615	2	metal6	650	322	0	0	0	0.999968
15616	2	metal6	660	322	0	0	0	0.999966
15617	2	metal6	670	322	0	0	0	0.999965
15618	2	metal6	680	322	0	0	0	0.999963
15619	2	metal6	690	322	0	0	0	0.999962
15620	2	metal6	700	322	0	0	0	0.999962
15621	2	metal6	710	322	0	0	0	0.99996
15622	2	metal6	720	322	0	0	0	0.999959
15623	2	metal6	730	322	0	0	0	0.999958
15624	2	metal6	740	322	0	0	0	0.999957
15625	2	metal6	750	322	0	0	0	0.999956
15626	2	metal6	760	322	0	0	0	0.999955
15627	2	metal6	770	322	0	0	0	0.999954
15628	2	metal6	780	322	0	0	0	0.999954
15629	2	metal6	790	322	0	0	0	0.999953
15630	2	metal6	800	322	0	0	0	0.999952
15631	2	metal6	810	322	0	0	0	0.999952
15632	2	metal6	820	322	0	0	0	0.999952
15633	2	metal6	830	322	0	0	0	0.999951
15634	2	metal6	840	322	0	0	0	0.99995
15635	2	metal6	850	322	0	0	0	0.99995
15636	2	metal6	860	322	0	0	0	0.999949
15637	2	metal6	870	322	0	0	0	0.999949
15638	2	metal6	880	322	0	0	0	0.999949
15639	2	metal6	890	322	0	0	0	0.999948
15640	2	metal6	900	322	0	0	0	0.999948
15641	2	metal6	910	322	0	0	0	0.999948
15642	2	metal6	920	322	0	0	0	0.999947
15643	2	metal6	930	322	0	0	0	0.999947
15644	2	metal6	940	322	0	0	0	0.999947
15645	2	metal6	950	322	0	0	0	0.999947
15646	2	metal6	960	322	0	0	0	0.999946
15647	2	metal6	970	322	0	0	0	0.999946
15648	2	metal6	980	322	0	0	0	0.999946
15649	2	metal6	990	322	0	0	0	0.999946
15650	2	metal6	1000	322	0	0	0	0.999946
15651	2	metal6	1010	322	0	0	0	0.999946
15652	2	metal6	1020	322	0	0	0	0.999945
15653	2	metal6	1030	322	0	0	0	0.999946
15654	2	metal6	1040	322	0	0	0	0.999945
15655	2	metal6	1050	322	0	0	0	0.999945
15656	2	metal6	1060	322	0	0	0	0.999945
15657	2	metal6	1070	322	0	0	0	0.999945
15658	2	metal6	1080	322	0	0	0	0.999945
15659	2	metal6	1090	322	0	0	0	0.999945
15660	2	metal6	10	332	0	0	0	0.999943
15661	2	metal6	20	332	0	0	0	0.999943
15662	2	metal6	30	332	0	0	0	0.999943
15663	2	metal6	40	332	0	0	0	0.999944
15664	2	metal6	50	332	0	0	0	0.999944
15665	2	metal6	60	332	0	0	0	0.999944
15666	2	metal6	70	332	0	0	0	0.999944
15667	2	metal6	80	332	0	0	0	0.999944
15668	2	metal6	90	332	0	0	0	0.999944
15669	2	metal6	100	332	0	0	0	0.999945
15670	2	metal6	110	332	0	0	0	0.999945
15671	2	metal6	120	332	0	0	0	0.999945
15672	2	metal6	130	332	0	0	0	0.999945
15673	2	metal6	140	332	0	0	0	0.999945
15674	2	metal6	150	332	0	0	0	0.999946
15675	2	metal6	160	332	0	0	0	0.999946
15676	2	metal6	170	332	0	0	0	0.999946
15677	2	metal6	180	332	0	0	0	0.999947
15678	2	metal6	190	332	0	0	0	0.999947
15679	2	metal6	200	332	0	0	0	0.999948
15680	2	metal6	210	332	0	0	0	0.999948
15681	2	metal6	220	332	0	0	0	0.999949
15682	2	metal6	230	332	0	0	0	0.999949
15683	2	metal6	240	332	0	0	0	0.999949
15684	2	metal6	250	332	0	0	0	0.99995
15685	2	metal6	260	332	0	0	0	0.999951
15686	2	metal6	270	332	0	0	0	0.999951
15687	2	metal6	280	332	0	0	0	0.999952
15688	2	metal6	290	332	0	0	0	0.999952
15689	2	metal6	300	332	0	0	0	0.999953
15690	2	metal6	310	332	0	0	0	0.999954
15691	2	metal6	320	332	0	0	0	0.999955
15692	2	metal6	330	332	0	0	0	0.999955
15693	2	metal6	340	332	0	0	0	0.999956
15694	2	metal6	350	332	0	0	0	0.999957
15695	2	metal6	360	332	0	0	0	0.999958
15696	2	metal6	370	332	0	0	0	0.999959
15697	2	metal6	380	332	0	0	0	0.99996
15698	2	metal6	390	332	0	0	0	0.999961
15699	2	metal6	400	332	0	0	0	0.999963
15700	2	metal6	410	332	0	0	0	0.999964
15701	2	metal6	420	332	0	0	0	0.999965
15702	2	metal6	430	332	0	0	0	0.999967
15703	2	metal6	440	332	0	0	0	0.999968
15704	2	metal6	450	332	0	0	0	0.999969
15705	2	metal6	460	332	0	0	0	0.999971
15706	2	metal6	470	332	0	0	0	0.999972
15707	2	metal6	480	332	0	0	0	0.999974
15708	2	metal6	490	332	0	0	0	0.999977
15709	2	metal6	500	332	0	0	0	0.999977
15710	2	metal6	510	332	0	0	0	0.999978
15711	2	metal6	520	332	0	0	0	0.999982
15712	2	metal6	530	332	0	0	0	0.999983
15713	2	metal6	540	332	0	0	0	0.999984
15714	2	metal6	550	332	0	0	0	0.999987
15715	2	metal6	560	332	0	0	0	0.999983
15716	2	metal6	570	332	0	0	0	0.999981
15717	2	metal6	580	332	0	0	0	0.999982
15718	2	metal6	590	332	0	0	0	0.999979
15719	2	metal6	600	332	0	0	0	0.999977
15720	2	metal6	610	332	0	0	0	0.999976
15721	2	metal6	620	332	0	0	0	0.999973
15722	2	metal6	630	332	0	0	0	0.99997
15723	2	metal6	640	332	0	0	0	0.99997
15724	2	metal6	650	332	0	0	0	0.999968
15725	2	metal6	660	332	0	0	0	0.999966
15726	2	metal6	670	332	0	0	0	0.999965
15727	2	metal6	680	332	0	0	0	0.999963
15728	2	metal6	690	332	0	0	0	0.999962
15729	2	metal6	700	332	0	0	0	0.999962
15730	2	metal6	710	332	0	0	0	0.99996
15731	2	metal6	720	332	0	0	0	0.999959
15732	2	metal6	730	332	0	0	0	0.999958
15733	2	metal6	740	332	0	0	0	0.999956
15734	2	metal6	750	332	0	0	0	0.999956
15735	2	metal6	760	332	0	0	0	0.999955
15736	2	metal6	770	332	0	0	0	0.999954
15737	2	metal6	780	332	0	0	0	0.999954
15738	2	metal6	790	332	0	0	0	0.999953
15739	2	metal6	800	332	0	0	0	0.999952
15740	2	metal6	810	332	0	0	0	0.999952
15741	2	metal6	820	332	0	0	0	0.999952
15742	2	metal6	830	332	0	0	0	0.999951
15743	2	metal6	840	332	0	0	0	0.99995
15744	2	metal6	850	332	0	0	0	0.99995
15745	2	metal6	860	332	0	0	0	0.999949
15746	2	metal6	870	332	0	0	0	0.999949
15747	2	metal6	880	332	0	0	0	0.999949
15748	2	metal6	890	332	0	0	0	0.999948
15749	2	metal6	900	332	0	0	0	0.999948
15750	2	metal6	910	332	0	0	0	0.999948
15751	2	metal6	920	332	0	0	0	0.999947
15752	2	metal6	930	332	0	0	0	0.999947
15753	2	metal6	940	332	0	0	0	0.999947
15754	2	metal6	950	332	0	0	0	0.999947
15755	2	metal6	960	332	0	0	0	0.999947
15756	2	metal6	970	332	0	0	0	0.999947
15757	2	metal6	980	332	0	0	0	0.999946
15758	2	metal6	990	332	0	0	0	0.999946
15759	2	metal6	1000	332	0	0	0	0.999946
15760	2	metal6	1010	332	0	0	0	0.999946
15761	2	metal6	1020	332	0	0	0	0.999946
15762	2	metal6	1030	332	0	0	0	0.999946
15763	2	metal6	1040	332	0	0	0	0.999946
15764	2	metal6	1050	332	0	0	0	0.999945
15765	2	metal6	1060	332	0	0	0	0.999945
15766	2	metal6	1070	332	0	0	0	0.999945
15767	2	metal6	1080	332	0	0	0	0.999945
15768	2	metal6	1090	332	0	0	0	0.999945
15769	2	metal6	10	342	0	0	0	0.999944
15770	2	metal6	20	342	0	0	0	0.999943
15771	2	metal6	30	342	0	0	0	0.999944
15772	2	metal6	40	342	0	0	0	0.999944
15773	2	metal6	50	342	0	0	0	0.999944
15774	2	metal6	60	342	0	0	0	0.999944
15775	2	metal6	70	342	0	0	0	0.999944
15776	2	metal6	80	342	0	0	0	0.999944
15777	2	metal6	90	342	0	0	0	0.999944
15778	2	metal6	100	342	0	0	0	0.999945
15779	2	metal6	110	342	0	0	0	0.999945
15780	2	metal6	120	342	0	0	0	0.999945
15781	2	metal6	130	342	0	0	0	0.999945
15782	2	metal6	140	342	0	0	0	0.999946
15783	2	metal6	150	342	0	0	0	0.999946
15784	2	metal6	160	342	0	0	0	0.999946
15785	2	metal6	170	342	0	0	0	0.999946
15786	2	metal6	180	342	0	0	0	0.999947
15787	2	metal6	190	342	0	0	0	0.999947
15788	2	metal6	200	342	0	0	0	0.999948
15789	2	metal6	210	342	0	0	0	0.999948
15790	2	metal6	220	342	0	0	0	0.999949
15791	2	metal6	230	342	0	0	0	0.999949
15792	2	metal6	240	342	0	0	0	0.999949
15793	2	metal6	250	342	0	0	0	0.99995
15794	2	metal6	260	342	0	0	0	0.999951
15795	2	metal6	270	342	0	0	0	0.999951
15796	2	metal6	280	342	0	0	0	0.999952
15797	2	metal6	290	342	0	0	0	0.999952
15798	2	metal6	300	342	0	0	0	0.999953
15799	2	metal6	310	342	0	0	0	0.999954
15800	2	metal6	320	342	0	0	0	0.999955
15801	2	metal6	330	342	0	0	0	0.999955
15802	2	metal6	340	342	0	0	0	0.999957
15803	2	metal6	350	342	0	0	0	0.999956
15804	2	metal6	360	342	0	0	0	0.999958
15805	2	metal6	370	342	0	0	0	0.99996
15806	2	metal6	380	342	0	0	0	0.99996
15807	2	metal6	390	342	0	0	0	0.999961
15808	2	metal6	400	342	0	0	0	0.999962
15809	2	metal6	410	342	0	0	0	0.999963
15810	2	metal6	420	342	0	0	0	0.999965
15811	2	metal6	430	342	0	0	0	0.999967
15812	2	metal6	440	342	0	0	0	0.999967
15813	2	metal6	450	342	0	0	0	0.999968
15814	2	metal6	460	342	0	0	0	0.999971
15815	2	metal6	470	342	0	0	0	0.999971
15816	2	metal6	480	342	0	0	0	0.999973
15817	2	metal6	490	342	0	0	0	0.999977
15818	2	metal6	500	342	0	0	0	0.999976
15819	2	metal6	510	342	0	0	0	0.999976
15820	2	metal6	520	342	0	0	0	0.999984
15821	2	metal6	530	342	0	0	0	0.999982
15822	2	metal6	540	342	0	0	0	0.999984
15823	2	metal6	550	342	0	0	0	0.999991
15824	2	metal6	560	342	0	0	0	0.999982
15825	2	metal6	570	342	0	0	0	0.999979
15826	2	metal6	580	342	0	0	0	0.999983
15827	2	metal6	590	342	0	0	0	0.999978
15828	2	metal6	600	342	0	0	0	0.999977
15829	2	metal6	610	342	0	0	0	0.999977
15830	2	metal6	620	342	0	0	0	0.999972
15831	2	metal6	630	342	0	0	0	0.999969
15832	2	metal6	640	342	0	0	0	0.99997
15833	2	metal6	650	342	0	0	0	0.999967
15834	2	metal6	660	342	0	0	0	0.999966
15835	2	metal6	670	342	0	0	0	0.999966
15836	2	metal6	680	342	0	0	0	0.999962
15837	2	metal6	690	342	0	0	0	0.999961
15838	2	metal6	700	342	0	0	0	0.999962
15839	2	metal6	710	342	0	0	0	0.99996
15840	2	metal6	720	342	0	0	0	0.999959
15841	2	metal6	730	342	0	0	0	0.999958
15842	2	metal6	740	342	0	0	0	0.999956
15843	2	metal6	750	342	0	0	0	0.999956
15844	2	metal6	760	342	0	0	0	0.999956
15845	2	metal6	770	342	0	0	0	0.999954
15846	2	metal6	780	342	0	0	0	0.999953
15847	2	metal6	790	342	0	0	0	0.999953
15848	2	metal6	800	342	0	0	0	0.999952
15849	2	metal6	810	342	0	0	0	0.999952
15850	2	metal6	820	342	0	0	0	0.999952
15851	2	metal6	830	342	0	0	0	0.999951
15852	2	metal6	840	342	0	0	0	0.99995
15853	2	metal6	850	342	0	0	0	0.99995
15854	2	metal6	860	342	0	0	0	0.999949
15855	2	metal6	870	342	0	0	0	0.999949
15856	2	metal6	880	342	0	0	0	0.999949
15857	2	metal6	890	342	0	0	0	0.999949
15858	2	metal6	900	342	0	0	0	0.999948
15859	2	metal6	910	342	0	0	0	0.999948
15860	2	metal6	920	342	0	0	0	0.999948
15861	2	metal6	930	342	0	0	0	0.999947
15862	2	metal6	940	342	0	0	0	0.999947
15863	2	metal6	950	342	0	0	0	0.999947
15864	2	metal6	960	342	0	0	0	0.999947
15865	2	metal6	970	342	0	0	0	0.999947
15866	2	metal6	980	342	0	0	0	0.999946
15867	2	metal6	990	342	0	0	0	0.999946
15868	2	metal6	1000	342	0	0	0	0.999946
15869	2	metal6	1010	342	0	0	0	0.999946
15870	2	metal6	1020	342	0	0	0	0.999946
15871	2	metal6	1030	342	0	0	0	0.999946
15872	2	metal6	1040	342	0	0	0	0.999946
15873	2	metal6	1050	342	0	0	0	0.999946
15874	2	metal6	1060	342	0	0	0	0.999946
15875	2	metal6	1070	342	0	0	0	0.999945
15876	2	metal6	1080	342	0	0	0	0.999945
15877	2	metal6	1090	342	0	0	0	0.999946
15878	2	metal6	10	352	0	0	0	0.999943
15879	2	metal6	20	352	0	0	0	0.999943
15880	2	metal6	30	352	0	0	0	0.999944
15881	2	metal6	40	352	0	0	0	0.999944
15882	2	metal6	50	352	0	0	0	0.999944
15883	2	metal6	60	352	0	0	0	0.999944
15884	2	metal6	70	352	0	0	0	0.999943
15885	2	metal6	80	352	0	0	0	0.999944
15886	2	metal6	90	352	0	0	0	0.999944
15887	2	metal6	100	352	0	0	0	0.999945
15888	2	metal6	110	352	0	0	0	0.999945
15889	2	metal6	120	352	0	0	0	0.999944
15890	2	metal6	130	352	0	0	0	0.999945
15891	2	metal6	140	352	0	0	0	0.999946
15892	2	metal6	150	352	0	0	0	0.999946
15893	2	metal6	160	352	0	0	0	0.999946
15894	2	metal6	170	352	0	0	0	0.999946
15895	2	metal6	180	352	0	0	0	0.999946
15896	2	metal6	190	352	0	0	0	0.999947
15897	2	metal6	200	352	0	0	0	0.999948
15898	2	metal6	210	352	0	0	0	0.999948
15899	2	metal6	220	352	0	0	0	0.999948
15900	2	metal6	230	352	0	0	0	0.999948
15901	2	metal6	240	352	0	0	0	0.999949
15902	2	metal6	250	352	0	0	0	0.99995
15903	2	metal6	260	352	0	0	0	0.999951
15904	2	metal6	270	352	0	0	0	0.999951
15905	2	metal6	280	352	0	0	0	0.999951
15906	2	metal6	290	352	0	0	0	0.999951
15907	2	metal6	300	352	0	0	0	0.999952
15908	2	metal6	310	352	0	0	0	0.999954
15909	2	metal6	320	352	0	0	0	0.999954
15910	2	metal6	330	352	0	0	0	0.999955
15911	2	metal6	340	352	0	0	0	0.999956
15912	2	metal6	350	352	0	0	0	0.999955
15913	2	metal6	360	352	0	0	0	0.999957
15914	2	metal6	370	352	0	0	0	0.999959
15915	2	metal6	380	352	0	0	0	0.999959
15916	2	metal6	390	352	0	0	0	0.99996
15917	2	metal6	400	352	0	0	0	0.99996
15918	2	metal6	410	352	0	0	0	0.999962
15919	2	metal6	420	352	0	0	0	0.999964
15920	2	metal6	430	352	0	0	0	0.999966
15921	2	metal6	440	352	0	0	0	0.999967
15922	2	metal6	450	352	0	0	0	0.999967
15923	2	metal6	460	352	0	0	0	0.999967
15924	2	metal6	470	352	0	0	0	0.99997
15925	2	metal6	480	352	0	0	0	0.999972
15926	2	metal6	490	352	0	0	0	0.999975
15927	2	metal6	500	352	0	0	0	0.999974
15928	2	metal6	510	352	0	0	0	0.999972
15929	2	metal6	520	352	0	0	0	0.99998
15930	2	metal6	530	352	0	0	0	0.999981
15931	2	metal6	540	352	0	0	0	0.999983
15932	2	metal6	550	352	0	0	0	0.999986
15933	2	metal6	560	352	0	0	0	0.99998
15934	2	metal6	570	352	0	0	0	0.999974
15935	2	metal6	580	352	0	0	0	0.999979
15936	2	metal6	590	352	0	0	0	0.999977
15937	2	metal6	600	352	0	0	0	0.999976
15938	2	metal6	610	352	0	0	0	0.999975
15939	2	metal6	620	352	0	0	0	0.999971
15940	2	metal6	630	352	0	0	0	0.999966
15941	2	metal6	640	352	0	0	0	0.999968
15942	2	metal6	650	352	0	0	0	0.999967
15943	2	metal6	660	352	0	0	0	0.999965
15944	2	metal6	670	352	0	0	0	0.999964
15945	2	metal6	680	352	0	0	0	0.999959
15946	2	metal6	690	352	0	0	0	0.99996
15947	2	metal6	700	352	0	0	0	0.999961
15948	2	metal6	710	352	0	0	0	0.99996
15949	2	metal6	720	352	0	0	0	0.999958
15950	2	metal6	730	352	0	0	0	0.999957
15951	2	metal6	740	352	0	0	0	0.999954
15952	2	metal6	750	352	0	0	0	0.999955
15953	2	metal6	760	352	0	0	0	0.999955
15954	2	metal6	770	352	0	0	0	0.999954
15955	2	metal6	780	352	0	0	0	0.999953
15956	2	metal6	790	352	0	0	0	0.999951
15957	2	metal6	800	352	0	0	0	0.999952
15958	2	metal6	810	352	0	0	0	0.999952
15959	2	metal6	820	352	0	0	0	0.999951
15960	2	metal6	830	352	0	0	0	0.999951
15961	2	metal6	840	352	0	0	0	0.99995
15962	2	metal6	850	352	0	0	0	0.999949
15963	2	metal6	860	352	0	0	0	0.999949
15964	2	metal6	870	352	0	0	0	0.999949
15965	2	metal6	880	352	0	0	0	0.999949
15966	2	metal6	890	352	0	0	0	0.999949
15967	2	metal6	900	352	0	0	0	0.999948
15968	2	metal6	910	352	0	0	0	0.999947
15969	2	metal6	920	352	0	0	0	0.999947
15970	2	metal6	930	352	0	0	0	0.999947
15971	2	metal6	940	352	0	0	0	0.999947
15972	2	metal6	950	352	0	0	0	0.999947
15973	2	metal6	960	352	0	0	0	0.999946
15974	2	metal6	970	352	0	0	0	0.999947
15975	2	metal6	980	352	0	0	0	0.999947
15976	2	metal6	990	352	0	0	0	0.999946
15977	2	metal6	1000	352	0	0	0	0.999946
15978	2	metal6	1010	352	0	0	0	0.999946
15979	2	metal6	1020	352	0	0	0	0.999946
15980	2	metal6	1030	352	0	0	0	0.999946
15981	2	metal6	1040	352	0	0	0	0.999946
15982	2	metal6	1050	352	0	0	0	0.999946
15983	2	metal6	1060	352	0	0	0	0.999946
15984	2	metal6	1070	352	0	0	0	0.999945
15985	2	metal6	1080	352	0	0	0	0.999946
15986	2	metal6	1090	352	0	0	0	0.999946
15987	2	metal6	10	362	0	0	0	0.999944
15988	2	metal6	20	362	0	0	0	0.999944
15989	2	metal6	30	362	0	0	0	0.999944
15990	2	metal6	40	362	0	0	0	0.999944
15991	2	metal6	50	362	0	0	0	0.999944
15992	2	metal6	60	362	0	0	0	0.999944
15993	2	metal6	70	362	0	0	0	0.999944
15994	2	metal6	80	362	0	0	0	0.999944
15995	2	metal6	90	362	0	0	0	0.999944
15996	2	metal6	100	362	0	0	0	0.999945
15997	2	metal6	110	362	0	0	0	0.999945
15998	2	metal6	120	362	0	0	0	0.999945
15999	2	metal6	130	362	0	0	0	0.999945
16000	2	metal6	140	362	0	0	0	0.999946
16001	2	metal6	150	362	0	0	0	0.999946
16002	2	metal6	160	362	0	0	0	0.999946
16003	2	metal6	170	362	0	0	0	0.999947
16004	2	metal6	180	362	0	0	0	0.999947
16005	2	metal6	190	362	0	0	0	0.999947
16006	2	metal6	200	362	0	0	0	0.999948
16007	2	metal6	210	362	0	0	0	0.999948
16008	2	metal6	220	362	0	0	0	0.999949
16009	2	metal6	230	362	0	0	0	0.999949
16010	2	metal6	240	362	0	0	0	0.999949
16011	2	metal6	250	362	0	0	0	0.99995
16012	2	metal6	260	362	0	0	0	0.999951
16013	2	metal6	270	362	0	0	0	0.999951
16014	2	metal6	280	362	0	0	0	0.999952
16015	2	metal6	290	362	0	0	0	0.999952
16016	2	metal6	300	362	0	0	0	0.999953
16017	2	metal6	310	362	0	0	0	0.999954
16018	2	metal6	320	362	0	0	0	0.999955
16019	2	metal6	330	362	0	0	0	0.999955
16020	2	metal6	340	362	0	0	0	0.999956
16021	2	metal6	350	362	0	0	0	0.999956
16022	2	metal6	360	362	0	0	0	0.999958
16023	2	metal6	370	362	0	0	0	0.999959
16024	2	metal6	380	362	0	0	0	0.99996
16025	2	metal6	390	362	0	0	0	0.999961
16026	2	metal6	400	362	0	0	0	0.999962
16027	2	metal6	410	362	0	0	0	0.999963
16028	2	metal6	420	362	0	0	0	0.999965
16029	2	metal6	430	362	0	0	0	0.999966
16030	2	metal6	440	362	0	0	0	0.999967
16031	2	metal6	450	362	0	0	0	0.999968
16032	2	metal6	460	362	0	0	0	0.999969
16033	2	metal6	470	362	0	0	0	0.999971
16034	2	metal6	480	362	0	0	0	0.999973
16035	2	metal6	490	362	0	0	0	0.999976
16036	2	metal6	500	362	0	0	0	0.999975
16037	2	metal6	510	362	0	0	0	0.999976
16038	2	metal6	520	362	0	0	0	0.999981
16039	2	metal6	530	362	0	0	0	0.999982
16040	2	metal6	540	362	0	0	0	0.999983
16041	2	metal6	550	362	0	0	0	0.999987
16042	2	metal6	560	362	0	0	0	0.999982
16043	2	metal6	570	362	0	0	0	0.999978
16044	2	metal6	580	362	0	0	0	0.999981
16045	2	metal6	590	362	0	0	0	0.999978
16046	2	metal6	600	362	0	0	0	0.999977
16047	2	metal6	610	362	0	0	0	0.999976
16048	2	metal6	620	362	0	0	0	0.999972
