# pdn_tcl_physical: literal add_pdn_stripe rectangles (um) clipped to layout.core; add_pdn_connect has no via coordinates in Tcl.
# core_llx	core_lly	core_urx	core_ury
#	10.000000	12.000000	1090.000000	1090.000000
# die_llx	die_lly	die_urx	die_ury
#	0.000000	0.000000	1100.000000	1100.000000
kind	grid	layer_lo	layer_hi	width_um	pitch_um	offset_um	followpins	horiz	llx	lly	urx	ury
strap	Core	metal9		1.400000	40.000000	2.000000	0	1	10.000000	561.300000	1090.000000	562.700000
strap	Core	metal9		1.400000	40.000000	2.000000	0	1	10.000000	601.300000	1090.000000	602.700000
strap	Core	metal9		1.400000	40.000000	2.000000	0	1	10.000000	641.300000	1090.000000	642.700000
strap	Core	metal9		1.400000	40.000000	2.000000	0	1	10.000000	681.300000	1090.000000	682.700000
strap	Core	metal9		1.400000	40.000000	2.000000	0	1	10.000000	721.300000	1090.000000	722.700000
strap	Core	metal9		1.400000	40.000000	2.000000	0	1	10.000000	761.300000	1090.000000	762.700000
strap	Core	metal9		1.400000	40.000000	2.000000	0	1	10.000000	801.300000	1090.000000	802.700000
strap	Core	metal9		1.400000	40.000000	2.000000	0	1	10.000000	841.300000	1090.000000	842.700000
strap	Core	metal9		1.400000	40.000000	2.000000	0	1	10.000000	881.300000	1090.000000	882.700000
strap	Core	metal9		1.400000	40.000000	2.000000	0	1	10.000000	921.300000	1090.000000	922.700000
strap	Core	metal9		1.400000	40.000000	2.000000	0	1	10.000000	961.300000	1090.000000	962.700000
strap	Core	metal9		1.400000	40.000000	2.000000	0	1	10.000000	1001.300000	1090.000000	1002.700000
strap	Core	metal9		1.400000	40.000000	2.000000	0	1	10.000000	1041.300000	1090.000000	1042.700000
strap	Core	metal9		1.400000	40.000000	2.000000	0	1	10.000000	1081.300000	1090.000000	1082.700000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	12.000000	1090.000000	12.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	21.535000	1090.000000	22.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	31.535000	1090.000000	32.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	41.535000	1090.000000	42.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	51.535000	1090.000000	52.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	61.535000	1090.000000	62.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	71.535000	1090.000000	72.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	81.535000	1090.000000	82.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	91.535000	1090.000000	92.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	101.535000	1090.000000	102.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	111.535000	1090.000000	112.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	121.535000	1090.000000	122.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	131.535000	1090.000000	132.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	141.535000	1090.000000	142.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	151.535000	1090.000000	152.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	161.535000	1090.000000	162.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	171.535000	1090.000000	172.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	181.535000	1090.000000	182.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	191.535000	1090.000000	192.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	201.535000	1090.000000	202.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	211.535000	1090.000000	212.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	221.535000	1090.000000	222.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	231.535000	1090.000000	232.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	241.535000	1090.000000	242.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	251.535000	1090.000000	252.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	261.535000	1090.000000	262.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	271.535000	1090.000000	272.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	281.535000	1090.000000	282.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	291.535000	1090.000000	292.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	301.535000	1090.000000	302.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	311.535000	1090.000000	312.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	321.535000	1090.000000	322.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	331.535000	1090.000000	332.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	341.535000	1090.000000	342.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	351.535000	1090.000000	352.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	361.535000	1090.000000	362.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	371.535000	1090.000000	372.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	381.535000	1090.000000	382.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	391.535000	1090.000000	392.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	401.535000	1090.000000	402.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	411.535000	1090.000000	412.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	421.535000	1090.000000	422.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	431.535000	1090.000000	432.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	441.535000	1090.000000	442.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	451.535000	1090.000000	452.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	461.535000	1090.000000	462.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	471.535000	1090.000000	472.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	481.535000	1090.000000	482.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	491.535000	1090.000000	492.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	501.535000	1090.000000	502.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	511.535000	1090.000000	512.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	521.535000	1090.000000	522.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	531.535000	1090.000000	532.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	541.535000	1090.000000	542.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	551.535000	1090.000000	552.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	561.535000	1090.000000	562.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	571.535000	1090.000000	572.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	581.535000	1090.000000	582.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	591.535000	1090.000000	592.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	601.535000	1090.000000	602.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	611.535000	1090.000000	612.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	621.535000	1090.000000	622.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	631.535000	1090.000000	632.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	641.535000	1090.000000	642.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	651.535000	1090.000000	652.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	661.535000	1090.000000	662.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	671.535000	1090.000000	672.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	681.535000	1090.000000	682.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	691.535000	1090.000000	692.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	701.535000	1090.000000	702.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	711.535000	1090.000000	712.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	721.535000	1090.000000	722.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	731.535000	1090.000000	732.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	741.535000	1090.000000	742.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	751.535000	1090.000000	752.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	761.535000	1090.000000	762.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	771.535000	1090.000000	772.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	781.535000	1090.000000	782.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	791.535000	1090.000000	792.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	801.535000	1090.000000	802.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	811.535000	1090.000000	812.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	821.535000	1090.000000	822.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	831.535000	1090.000000	832.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	841.535000	1090.000000	842.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	851.535000	1090.000000	852.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	861.535000	1090.000000	862.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	871.535000	1090.000000	872.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	881.535000	1090.000000	882.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	891.535000	1090.000000	892.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	901.535000	1090.000000	902.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	911.535000	1090.000000	912.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	921.535000	1090.000000	922.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	931.535000	1090.000000	932.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	941.535000	1090.000000	942.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	951.535000	1090.000000	952.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	961.535000	1090.000000	962.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	971.535000	1090.000000	972.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	981.535000	1090.000000	982.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	991.535000	1090.000000	992.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	1001.535000	1090.000000	1002.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	1011.535000	1090.000000	1012.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	1021.535000	1090.000000	1022.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	1031.535000	1090.000000	1032.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	1041.535000	1090.000000	1042.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	1051.535000	1090.000000	1052.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	1061.535000	1090.000000	1062.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	1071.535000	1090.000000	1072.465000
strap	CORE_macro_grid_1	metal5		0.930000	10.000000	2.000000	0	1	10.000000	1081.535000	1090.000000	1082.465000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	11.535000	12.000000	12.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	21.535000	12.000000	22.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	31.535000	12.000000	32.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	41.535000	12.000000	42.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	51.535000	12.000000	52.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	61.535000	12.000000	62.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	71.535000	12.000000	72.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	81.535000	12.000000	82.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	91.535000	12.000000	92.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	101.535000	12.000000	102.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	111.535000	12.000000	112.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	121.535000	12.000000	122.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	131.535000	12.000000	132.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	141.535000	12.000000	142.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	151.535000	12.000000	152.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	161.535000	12.000000	162.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	171.535000	12.000000	172.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	181.535000	12.000000	182.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	191.535000	12.000000	192.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	201.535000	12.000000	202.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	211.535000	12.000000	212.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	221.535000	12.000000	222.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	231.535000	12.000000	232.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	241.535000	12.000000	242.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	251.535000	12.000000	252.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	261.535000	12.000000	262.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	271.535000	12.000000	272.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	281.535000	12.000000	282.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	291.535000	12.000000	292.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	301.535000	12.000000	302.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	311.535000	12.000000	312.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	321.535000	12.000000	322.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	331.535000	12.000000	332.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	341.535000	12.000000	342.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	351.535000	12.000000	352.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	361.535000	12.000000	362.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	371.535000	12.000000	372.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	381.535000	12.000000	382.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	391.535000	12.000000	392.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	401.535000	12.000000	402.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	411.535000	12.000000	412.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	421.535000	12.000000	422.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	431.535000	12.000000	432.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	441.535000	12.000000	442.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	451.535000	12.000000	452.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	461.535000	12.000000	462.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	471.535000	12.000000	472.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	481.535000	12.000000	482.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	491.535000	12.000000	492.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	501.535000	12.000000	502.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	511.535000	12.000000	512.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	521.535000	12.000000	522.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	531.535000	12.000000	532.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	541.535000	12.000000	542.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	551.535000	12.000000	552.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	561.535000	12.000000	562.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	571.535000	12.000000	572.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	581.535000	12.000000	582.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	591.535000	12.000000	592.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	601.535000	12.000000	602.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	611.535000	12.000000	612.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	621.535000	12.000000	622.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	631.535000	12.000000	632.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	641.535000	12.000000	642.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	651.535000	12.000000	652.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	661.535000	12.000000	662.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	671.535000	12.000000	672.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	681.535000	12.000000	682.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	691.535000	12.000000	692.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	701.535000	12.000000	702.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	711.535000	12.000000	712.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	721.535000	12.000000	722.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	731.535000	12.000000	732.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	741.535000	12.000000	742.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	751.535000	12.000000	752.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	761.535000	12.000000	762.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	771.535000	12.000000	772.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	781.535000	12.000000	782.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	791.535000	12.000000	792.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	801.535000	12.000000	802.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	811.535000	12.000000	812.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	821.535000	12.000000	822.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	831.535000	12.000000	832.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	841.535000	12.000000	842.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	851.535000	12.000000	852.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	861.535000	12.000000	862.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	871.535000	12.000000	872.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	881.535000	12.000000	882.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	891.535000	12.000000	892.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	901.535000	12.000000	902.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	911.535000	12.000000	912.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	921.535000	12.000000	922.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	931.535000	12.000000	932.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	941.535000	12.000000	942.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	951.535000	12.000000	952.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	961.535000	12.000000	962.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	971.535000	12.000000	972.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	981.535000	12.000000	982.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	991.535000	12.000000	992.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	1001.535000	12.000000	1002.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	1011.535000	12.000000	1012.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	1021.535000	12.000000	1022.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	1031.535000	12.000000	1032.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	1041.535000	12.000000	1042.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	1051.535000	12.000000	1052.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	1061.535000	12.000000	1062.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	1071.535000	12.000000	1072.465000	1090.000000
strap	CORE_macro_grid_1	metal6		0.930000	10.000000	2.000000	0	0	1081.535000	12.000000	1082.465000	1090.000000
strap	CORE_macro_grid_2	metal6		0.930000	40.000000	2.000000	0	0	41.535000	12.000000	42.465000	1090.000000
strap	CORE_macro_grid_2	metal6		0.930000	40.000000	2.000000	0	0	81.535000	12.000000	82.465000	1090.000000
strap	CORE_macro_grid_2	metal6		0.930000	40.000000	2.000000	0	0	121.535000	12.000000	122.465000	1090.000000
strap	CORE_macro_grid_2	metal6		0.930000	40.000000	2.000000	0	0	161.535000	12.000000	162.465000	1090.000000
strap	CORE_macro_grid_2	metal6		0.930000	40.000000	2.000000	0	0	201.535000	12.000000	202.465000	1090.000000
