# x_um	y_um	llx_um	lly_um	urx_um	ury_um	lower_layer	upper_layer	via_name	net
544.07	1075.2	543.85	1075.115	544.29	1075.285	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	1072.4	543.83	1072.33	544.31	1072.47	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	1072.4	543.84	1072.33	544.3	1072.47	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	1072.4	543.85	1072.315	544.29	1072.485	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	1069.6	543.83	1069.53	544.31	1069.67	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	1069.6	543.84	1069.53	544.3	1069.67	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	1069.6	543.85	1069.515	544.29	1069.685	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	1066.8	543.83	1066.73	544.31	1066.87	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	1066.8	543.84	1066.73	544.3	1066.87	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	1066.8	543.85	1066.715	544.29	1066.885	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	1064	543.83	1063.93	544.31	1064.07	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	1064	543.84	1063.93	544.3	1064.07	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	1064	543.85	1063.915	544.29	1064.085	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	1061.2	543.83	1061.13	544.31	1061.27	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	1061.2	543.84	1061.13	544.3	1061.27	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	1061.2	543.85	1061.115	544.29	1061.285	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	1058.4	543.83	1058.33	544.31	1058.47	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	1058.4	543.84	1058.33	544.3	1058.47	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	1058.4	543.85	1058.315	544.29	1058.485	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	1055.6	543.83	1055.53	544.31	1055.67	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	1055.6	543.84	1055.53	544.3	1055.67	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	1055.6	543.85	1055.515	544.29	1055.685	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	1052.8	543.83	1052.73	544.31	1052.87	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	1052.8	543.84	1052.73	544.3	1052.87	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	1052.8	543.85	1052.715	544.29	1052.885	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	1050	543.83	1049.93	544.31	1050.07	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	1050	543.84	1049.93	544.3	1050.07	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	1050	543.85	1049.915	544.29	1050.085	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	1047.2	543.83	1047.13	544.31	1047.27	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	1047.2	543.84	1047.13	544.3	1047.27	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	1047.2	543.85	1047.115	544.29	1047.285	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	1044.4	543.83	1044.33	544.31	1044.47	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	1044.4	543.84	1044.33	544.3	1044.47	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	1044.4	543.85	1044.315	544.29	1044.485	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	1041.6	543.83	1041.53	544.31	1041.67	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	1041.6	543.84	1041.53	544.3	1041.67	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	1041.6	543.85	1041.515	544.29	1041.685	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	1038.8	543.83	1038.73	544.31	1038.87	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	1038.8	543.84	1038.73	544.3	1038.87	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	1038.8	543.85	1038.715	544.29	1038.885	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	1036	543.83	1035.93	544.31	1036.07	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	1036	543.84	1035.93	544.3	1036.07	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	1036	543.85	1035.915	544.29	1036.085	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	1033.2	543.83	1033.13	544.31	1033.27	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	1033.2	543.84	1033.13	544.3	1033.27	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	1033.2	543.85	1033.115	544.29	1033.285	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	1030.4	543.83	1030.33	544.31	1030.47	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	1030.4	543.84	1030.33	544.3	1030.47	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	1030.4	543.85	1030.315	544.29	1030.485	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	1027.6	543.83	1027.53	544.31	1027.67	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	1027.6	543.84	1027.53	544.3	1027.67	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	1027.6	543.85	1027.515	544.29	1027.685	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	1024.8	543.83	1024.73	544.31	1024.87	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	1024.8	543.84	1024.73	544.3	1024.87	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	1024.8	543.85	1024.715	544.29	1024.885	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	1022	543.83	1021.93	544.31	1022.07	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	1022	543.84	1021.93	544.3	1022.07	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	1022	543.85	1021.915	544.29	1022.085	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	1019.2	543.83	1019.13	544.31	1019.27	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	1019.2	543.84	1019.13	544.3	1019.27	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	1019.2	543.85	1019.115	544.29	1019.285	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	1016.4	543.83	1016.33	544.31	1016.47	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	1016.4	543.84	1016.33	544.3	1016.47	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	1016.4	543.85	1016.315	544.29	1016.485	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	1013.6	543.83	1013.53	544.31	1013.67	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	1013.6	543.84	1013.53	544.3	1013.67	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	1013.6	543.85	1013.515	544.29	1013.685	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	1010.8	543.83	1010.73	544.31	1010.87	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	1010.8	543.84	1010.73	544.3	1010.87	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	1010.8	543.85	1010.715	544.29	1010.885	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	1008	543.83	1007.93	544.31	1008.07	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	1008	543.84	1007.93	544.3	1008.07	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	1008	543.85	1007.915	544.29	1008.085	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	1005.2	543.83	1005.13	544.31	1005.27	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	1005.2	543.84	1005.13	544.3	1005.27	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	1005.2	543.85	1005.115	544.29	1005.285	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	1002.4	543.83	1002.33	544.31	1002.47	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	1002.4	543.84	1002.33	544.3	1002.47	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	1002.4	543.85	1002.315	544.29	1002.485	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	999.6	543.83	999.53	544.31	999.67	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	999.6	543.84	999.53	544.3	999.67	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	999.6	543.85	999.515	544.29	999.685	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	996.8	543.83	996.73	544.31	996.87	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	996.8	543.84	996.73	544.3	996.87	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	996.8	543.85	996.715	544.29	996.885	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	994	543.83	993.93	544.31	994.07	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	994	543.84	993.93	544.3	994.07	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	994	543.85	993.915	544.29	994.085	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	991.2	543.83	991.13	544.31	991.27	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	991.2	543.84	991.13	544.3	991.27	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	991.2	543.85	991.115	544.29	991.285	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	988.4	543.83	988.33	544.31	988.47	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	988.4	543.84	988.33	544.3	988.47	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	988.4	543.85	988.315	544.29	988.485	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	985.6	543.83	985.53	544.31	985.67	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	985.6	543.84	985.53	544.3	985.67	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	985.6	543.85	985.515	544.29	985.685	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	982.8	543.83	982.73	544.31	982.87	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	982.8	543.84	982.73	544.3	982.87	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	982.8	543.85	982.715	544.29	982.885	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	980	543.83	979.93	544.31	980.07	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	980	543.84	979.93	544.3	980.07	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	980	543.85	979.915	544.29	980.085	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	977.2	543.83	977.13	544.31	977.27	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	977.2	543.84	977.13	544.3	977.27	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	977.2	543.85	977.115	544.29	977.285	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	974.4	543.83	974.33	544.31	974.47	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	974.4	543.84	974.33	544.3	974.47	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	974.4	543.85	974.315	544.29	974.485	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	971.6	543.83	971.53	544.31	971.67	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	971.6	543.84	971.53	544.3	971.67	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	971.6	543.85	971.515	544.29	971.685	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	968.8	543.83	968.73	544.31	968.87	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	968.8	543.84	968.73	544.3	968.87	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	968.8	543.85	968.715	544.29	968.885	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	966	543.83	965.93	544.31	966.07	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	966	543.84	965.93	544.3	966.07	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	966	543.85	965.915	544.29	966.085	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	963.2	543.83	963.13	544.31	963.27	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	963.2	543.84	963.13	544.3	963.27	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	963.2	543.85	963.115	544.29	963.285	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	960.4	543.83	960.33	544.31	960.47	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	960.4	543.84	960.33	544.3	960.47	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	960.4	543.85	960.315	544.29	960.485	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	957.6	543.83	957.53	544.31	957.67	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	957.6	543.84	957.53	544.3	957.67	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	957.6	543.85	957.515	544.29	957.685	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	954.8	543.83	954.73	544.31	954.87	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	954.8	543.84	954.73	544.3	954.87	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	954.8	543.85	954.715	544.29	954.885	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	952	543.83	951.93	544.31	952.07	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	952	543.84	951.93	544.3	952.07	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	952	543.85	951.915	544.29	952.085	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	949.2	543.83	949.13	544.31	949.27	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	949.2	543.84	949.13	544.3	949.27	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	949.2	543.85	949.115	544.29	949.285	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	946.4	543.83	946.33	544.31	946.47	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	946.4	543.84	946.33	544.3	946.47	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	946.4	543.85	946.315	544.29	946.485	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	943.6	543.83	943.53	544.31	943.67	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	943.6	543.84	943.53	544.3	943.67	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	943.6	543.85	943.515	544.29	943.685	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	940.8	543.83	940.73	544.31	940.87	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	940.8	543.84	940.73	544.3	940.87	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	940.8	543.85	940.715	544.29	940.885	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	938	543.83	937.93	544.31	938.07	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	938	543.84	937.93	544.3	938.07	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	938	543.85	937.915	544.29	938.085	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	935.2	543.83	935.13	544.31	935.27	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	935.2	543.84	935.13	544.3	935.27	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	935.2	543.85	935.115	544.29	935.285	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	932.4	543.83	932.33	544.31	932.47	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	932.4	543.84	932.33	544.3	932.47	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	932.4	543.85	932.315	544.29	932.485	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	929.6	543.83	929.53	544.31	929.67	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	929.6	543.84	929.53	544.3	929.67	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	929.6	543.85	929.515	544.29	929.685	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	926.8	543.83	926.73	544.31	926.87	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	926.8	543.84	926.73	544.3	926.87	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	926.8	543.85	926.715	544.29	926.885	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	924	543.83	923.93	544.31	924.07	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	924	543.84	923.93	544.3	924.07	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	924	543.85	923.915	544.29	924.085	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	921.2	543.83	921.13	544.31	921.27	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	921.2	543.84	921.13	544.3	921.27	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	921.2	543.85	921.115	544.29	921.285	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	918.4	543.83	918.33	544.31	918.47	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	918.4	543.84	918.33	544.3	918.47	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	918.4	543.85	918.315	544.29	918.485	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	915.6	543.83	915.53	544.31	915.67	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	915.6	543.84	915.53	544.3	915.67	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	915.6	543.85	915.515	544.29	915.685	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	912.8	543.83	912.73	544.31	912.87	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	912.8	543.84	912.73	544.3	912.87	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	912.8	543.85	912.715	544.29	912.885	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	910	543.83	909.93	544.31	910.07	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	910	543.84	909.93	544.3	910.07	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	910	543.85	909.915	544.29	910.085	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	907.2	543.83	907.13	544.31	907.27	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	907.2	543.84	907.13	544.3	907.27	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	907.2	543.85	907.115	544.29	907.285	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	904.4	543.83	904.33	544.31	904.47	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	904.4	543.84	904.33	544.3	904.47	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	904.4	543.85	904.315	544.29	904.485	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	901.6	543.83	901.53	544.31	901.67	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	901.6	543.84	901.53	544.3	901.67	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	901.6	543.85	901.515	544.29	901.685	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	898.8	543.83	898.73	544.31	898.87	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	898.8	543.84	898.73	544.3	898.87	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	898.8	543.85	898.715	544.29	898.885	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	896	543.83	895.93	544.31	896.07	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	896	543.84	895.93	544.3	896.07	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	896	543.85	895.915	544.29	896.085	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	893.2	543.83	893.13	544.31	893.27	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	893.2	543.84	893.13	544.3	893.27	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	893.2	543.85	893.115	544.29	893.285	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	890.4	543.83	890.33	544.31	890.47	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	890.4	543.84	890.33	544.3	890.47	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	890.4	543.85	890.315	544.29	890.485	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	887.6	543.83	887.53	544.31	887.67	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	887.6	543.84	887.53	544.3	887.67	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	887.6	543.85	887.515	544.29	887.685	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	884.8	543.83	884.73	544.31	884.87	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	884.8	543.84	884.73	544.3	884.87	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	884.8	543.85	884.715	544.29	884.885	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	882	543.83	881.93	544.31	882.07	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	882	543.84	881.93	544.3	882.07	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	882	543.85	881.915	544.29	882.085	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	879.2	543.83	879.13	544.31	879.27	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	879.2	543.84	879.13	544.3	879.27	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	879.2	543.85	879.115	544.29	879.285	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	876.4	543.83	876.33	544.31	876.47	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	876.4	543.84	876.33	544.3	876.47	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	876.4	543.85	876.315	544.29	876.485	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	873.6	543.83	873.53	544.31	873.67	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	873.6	543.84	873.53	544.3	873.67	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	873.6	543.85	873.515	544.29	873.685	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	870.8	543.83	870.73	544.31	870.87	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	870.8	543.84	870.73	544.3	870.87	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	870.8	543.85	870.715	544.29	870.885	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	868	543.83	867.93	544.31	868.07	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	868	543.84	867.93	544.3	868.07	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	868	543.85	867.915	544.29	868.085	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	865.2	543.83	865.13	544.31	865.27	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	865.2	543.84	865.13	544.3	865.27	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	865.2	543.85	865.115	544.29	865.285	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	862.4	543.83	862.33	544.31	862.47	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	862.4	543.84	862.33	544.3	862.47	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	862.4	543.85	862.315	544.29	862.485	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	859.6	543.83	859.53	544.31	859.67	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	859.6	543.84	859.53	544.3	859.67	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	859.6	543.85	859.515	544.29	859.685	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	856.8	543.83	856.73	544.31	856.87	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	856.8	543.84	856.73	544.3	856.87	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	856.8	543.85	856.715	544.29	856.885	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	854	543.83	853.93	544.31	854.07	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	854	543.84	853.93	544.3	854.07	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	854	543.85	853.915	544.29	854.085	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	851.2	543.83	851.13	544.31	851.27	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	851.2	543.84	851.13	544.3	851.27	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	851.2	543.85	851.115	544.29	851.285	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	848.4	543.83	848.33	544.31	848.47	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	848.4	543.84	848.33	544.3	848.47	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	848.4	543.85	848.315	544.29	848.485	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	845.6	543.83	845.53	544.31	845.67	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	845.6	543.84	845.53	544.3	845.67	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	845.6	543.85	845.515	544.29	845.685	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	842.8	543.83	842.73	544.31	842.87	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	842.8	543.84	842.73	544.3	842.87	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	842.8	543.85	842.715	544.29	842.885	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	840	543.83	839.93	544.31	840.07	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	840	543.84	839.93	544.3	840.07	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	840	543.85	839.915	544.29	840.085	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	837.2	543.83	837.13	544.31	837.27	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	837.2	543.84	837.13	544.3	837.27	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	837.2	543.85	837.115	544.29	837.285	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	834.4	543.83	834.33	544.31	834.47	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
544.07	834.4	543.84	834.33	544.3	834.47	metal2	metal3	via2_3_960_340_1_3_320_320	VDD
544.07	834.4	543.85	834.315	544.29	834.485	metal1	metal2	via1_2_960_340_1_3_300_300	VDD
544.07	831.6	543.83	831.53	544.31	831.67	metal3	metal4	via3_4_960_340_1_3_320_320	VDD
