net	sig_type	shape_kind	layer	llx_um	lly_um	urx_um	ury_um	cx_um	cy_um
VDD	POWER	via	?	1017.715	1061.36	1018.645	1062.29	1018.18	1061.825
VDD	POWER	via	?	1017.715	1051.36	1018.645	1052.29	1018.18	1051.825
VDD	POWER	via	?	1017.715	1041.36	1018.645	1042.29	1018.18	1041.825
VDD	POWER	via	?	1017.715	1031.36	1018.645	1032.29	1018.18	1031.825
VDD	POWER	via	?	1017.715	1021.36	1018.645	1022.29	1018.18	1021.825
VDD	POWER	via	?	1007.715	1071.36	1008.645	1072.29	1008.18	1071.825
VDD	POWER	via	?	1007.715	1061.36	1008.645	1062.29	1008.18	1061.825
VDD	POWER	via	?	1007.715	1051.36	1008.645	1052.29	1008.18	1051.825
VDD	POWER	via	?	1007.715	1041.36	1008.645	1042.29	1008.18	1041.825
VDD	POWER	via	?	1007.715	1031.36	1008.645	1032.29	1008.18	1031.825
VDD	POWER	via	?	1007.715	1021.36	1008.645	1022.29	1008.18	1021.825
VDD	POWER	via	?	1073.28	1071.36	1073.56	1072.29	1073.42	1071.825
VDD	POWER	via	?	1073.28	1061.36	1073.56	1062.29	1073.42	1061.825
VDD	POWER	via	?	1073.28	1051.36	1073.56	1052.29	1073.42	1051.825
VDD	POWER	via	?	1073.28	1041.36	1073.56	1042.29	1073.42	1041.825
VDD	POWER	via	?	1073.28	1031.36	1073.56	1032.29	1073.42	1031.825
VDD	POWER	via	?	1073.28	1021.36	1073.56	1022.29	1073.42	1021.825
VDD	POWER	via	?	1068.8	1071.36	1069.08	1072.29	1068.94	1071.825
VDD	POWER	via	?	1068.8	1061.36	1069.08	1062.29	1068.94	1061.825
VDD	POWER	via	?	1068.8	1051.36	1069.08	1052.29	1068.94	1051.825
VDD	POWER	via	?	1068.8	1041.36	1069.08	1042.29	1068.94	1041.825
VDD	POWER	via	?	1068.8	1031.36	1069.08	1032.29	1068.94	1031.825
VDD	POWER	via	?	1068.8	1021.36	1069.08	1022.29	1068.94	1021.825
VDD	POWER	via	?	1064.32	1071.36	1064.6	1072.29	1064.46	1071.825
VDD	POWER	via	?	1064.32	1061.36	1064.6	1062.29	1064.46	1061.825
VDD	POWER	via	?	1064.32	1051.36	1064.6	1052.29	1064.46	1051.825
VDD	POWER	via	?	1064.32	1041.36	1064.6	1042.29	1064.46	1041.825
VDD	POWER	via	?	1064.32	1031.36	1064.6	1032.29	1064.46	1031.825
VDD	POWER	via	?	1064.32	1021.36	1064.6	1022.29	1064.46	1021.825
VDD	POWER	via	?	1059.84	1071.36	1060.12	1072.29	1059.98	1071.825
VDD	POWER	via	?	1059.84	1061.36	1060.12	1062.29	1059.98	1061.825
VDD	POWER	via	?	1059.84	1051.36	1060.12	1052.29	1059.98	1051.825
VDD	POWER	via	?	1059.84	1041.36	1060.12	1042.29	1059.98	1041.825
VDD	POWER	via	?	1059.84	1031.36	1060.12	1032.29	1059.98	1031.825
VDD	POWER	via	?	1059.84	1021.36	1060.12	1022.29	1059.98	1021.825
VDD	POWER	via	?	1055.36	1071.36	1055.64	1072.29	1055.5	1071.825
VDD	POWER	via	?	1055.36	1061.36	1055.64	1062.29	1055.5	1061.825
VDD	POWER	via	?	1055.36	1051.36	1055.64	1052.29	1055.5	1051.825
VDD	POWER	via	?	1055.36	1041.36	1055.64	1042.29	1055.5	1041.825
VDD	POWER	via	?	1055.36	1031.36	1055.64	1032.29	1055.5	1031.825
VDD	POWER	via	?	1055.36	1021.36	1055.64	1022.29	1055.5	1021.825
VDD	POWER	via	?	1050.88	1071.36	1051.16	1072.29	1051.02	1071.825
VDD	POWER	via	?	1050.88	1061.36	1051.16	1062.29	1051.02	1061.825
VDD	POWER	via	?	1050.88	1051.36	1051.16	1052.29	1051.02	1051.825
VDD	POWER	via	?	1050.88	1041.36	1051.16	1042.29	1051.02	1041.825
VDD	POWER	via	?	1050.88	1031.36	1051.16	1032.29	1051.02	1031.825
VDD	POWER	via	?	1050.88	1021.36	1051.16	1022.29	1051.02	1021.825
VDD	POWER	via	?	1046.4	1071.36	1046.68	1072.29	1046.54	1071.825
VDD	POWER	via	?	1046.4	1061.36	1046.68	1062.29	1046.54	1061.825
VDD	POWER	via	?	1046.4	1051.36	1046.68	1052.29	1046.54	1051.825
VDD	POWER	via	?	1046.4	1041.36	1046.68	1042.29	1046.54	1041.825
VDD	POWER	via	?	1046.4	1031.36	1046.68	1032.29	1046.54	1031.825
VDD	POWER	via	?	1046.4	1021.36	1046.68	1022.29	1046.54	1021.825
VDD	POWER	via	?	1041.92	1071.36	1042.2	1072.29	1042.06	1071.825
VDD	POWER	via	?	1041.92	1061.36	1042.2	1062.29	1042.06	1061.825
VDD	POWER	via	?	1041.92	1051.36	1042.2	1052.29	1042.06	1051.825
VDD	POWER	via	?	1041.92	1041.36	1042.2	1042.29	1042.06	1041.825
VDD	POWER	via	?	1041.92	1031.36	1042.2	1032.29	1042.06	1031.825
VDD	POWER	via	?	1041.92	1021.36	1042.2	1022.29	1042.06	1021.825
VDD	POWER	via	?	1037.44	1071.36	1037.72	1072.29	1037.58	1071.825
VDD	POWER	via	?	1037.44	1061.36	1037.72	1062.29	1037.58	1061.825
VDD	POWER	via	?	1037.44	1051.36	1037.72	1052.29	1037.58	1051.825
VDD	POWER	via	?	1037.44	1041.36	1037.72	1042.29	1037.58	1041.825
VDD	POWER	via	?	1037.44	1031.36	1037.72	1032.29	1037.58	1031.825
VDD	POWER	via	?	1037.44	1021.36	1037.72	1022.29	1037.58	1021.825
VDD	POWER	via	?	1032.96	1071.36	1033.24	1072.29	1033.1	1071.825
VDD	POWER	via	?	1032.96	1061.36	1033.24	1062.29	1033.1	1061.825
VDD	POWER	via	?	1032.96	1051.36	1033.24	1052.29	1033.1	1051.825
VDD	POWER	via	?	1032.96	1041.36	1033.24	1042.29	1033.1	1041.825
VDD	POWER	via	?	1032.96	1031.36	1033.24	1032.29	1033.1	1031.825
VDD	POWER	via	?	1032.96	1021.36	1033.24	1022.29	1033.1	1021.825
VDD	POWER	via	?	1028.48	1071.36	1028.76	1072.29	1028.62	1071.825
VDD	POWER	via	?	1028.48	1061.36	1028.76	1062.29	1028.62	1061.825
VDD	POWER	via	?	1028.48	1051.36	1028.76	1052.29	1028.62	1051.825
VDD	POWER	via	?	1028.48	1041.36	1028.76	1042.29	1028.62	1041.825
VDD	POWER	via	?	1028.48	1031.36	1028.76	1032.29	1028.62	1031.825
VDD	POWER	via	?	1028.48	1021.36	1028.76	1022.29	1028.62	1021.825
VDD	POWER	via	?	1024	1071.36	1024.28	1072.29	1024.14	1071.825
VDD	POWER	via	?	1024	1061.36	1024.28	1062.29	1024.14	1061.825
VDD	POWER	via	?	1024	1051.36	1024.28	1052.29	1024.14	1051.825
VDD	POWER	via	?	1024	1041.36	1024.28	1042.29	1024.14	1041.825
VDD	POWER	via	?	1024	1031.36	1024.28	1032.29	1024.14	1031.825
VDD	POWER	via	?	1024	1021.36	1024.28	1022.29	1024.14	1021.825
VDD	POWER	via	?	1019.52	1071.36	1019.8	1072.29	1019.66	1071.825
VDD	POWER	via	?	1019.52	1061.36	1019.8	1062.29	1019.66	1061.825
VDD	POWER	via	?	1019.52	1051.36	1019.8	1052.29	1019.66	1051.825
VDD	POWER	via	?	1019.52	1041.36	1019.8	1042.29	1019.66	1041.825
VDD	POWER	via	?	1019.52	1031.36	1019.8	1032.29	1019.66	1031.825
VDD	POWER	via	?	1019.52	1021.36	1019.8	1022.29	1019.66	1021.825
VDD	POWER	via	?	1015.04	1071.36	1015.32	1072.29	1015.18	1071.825
VDD	POWER	via	?	1015.04	1061.36	1015.32	1062.29	1015.18	1061.825
VDD	POWER	via	?	1015.04	1051.36	1015.32	1052.29	1015.18	1051.825
VDD	POWER	via	?	1015.04	1041.36	1015.32	1042.29	1015.18	1041.825
VDD	POWER	via	?	1015.04	1031.36	1015.32	1032.29	1015.18	1031.825
VDD	POWER	via	?	1015.04	1021.36	1015.32	1022.29	1015.18	1021.825
VDD	POWER	via	?	1010.56	1071.36	1010.84	1072.29	1010.7	1071.825
VDD	POWER	via	?	1010.56	1061.36	1010.84	1062.29	1010.7	1061.825
VDD	POWER	via	?	1010.56	1051.36	1010.84	1052.29	1010.7	1051.825
VDD	POWER	via	?	1010.56	1041.36	1010.84	1042.29	1010.7	1041.825
VDD	POWER	via	?	1010.56	1031.36	1010.84	1032.29	1010.7	1031.825
VDD	POWER	via	?	1010.56	1021.36	1010.84	1022.29	1010.7	1021.825
VDD	POWER	via	?	1006.08	1071.36	1006.36	1072.29	1006.22	1071.825
VDD	POWER	via	?	1006.08	1061.36	1006.36	1062.29	1006.22	1061.825
VDD	POWER	via	?	1006.08	1051.36	1006.36	1052.29	1006.22	1051.825
VDD	POWER	via	?	1006.08	1041.36	1006.36	1042.29	1006.22	1041.825
VDD	POWER	via	?	1006.08	1031.36	1006.36	1032.29	1006.22	1031.825
VDD	POWER	via	?	1006.08	1021.36	1006.36	1022.29	1006.22	1021.825
VDD	POWER	wire	metal6	96.605	1018.9	97.535	1080.3	97.07	1049.6
VDD	POWER	wire	metal6	86.605	1018.9	87.535	1080.3	87.07	1049.6
VDD	POWER	wire	metal6	76.605	1018.9	77.535	1080.3	77.07	1049.6
VDD	POWER	wire	metal6	66.605	1018.9	67.535	1080.3	67.07	1049.6
VDD	POWER	wire	metal6	56.605	1018.9	57.535	1080.3	57.07	1049.6
VDD	POWER	wire	metal6	46.605	1018.9	47.535	1080.3	47.07	1049.6
VDD	POWER	wire	metal6	36.605	1018.9	37.535	1080.3	37.07	1049.6
VDD	POWER	wire	metal6	26.605	1018.9	27.535	1080.3	27.07	1049.6
VDD	POWER	wire	metal5	26.35	1071.36	97.535	1072.29	61.9425	1071.825
VDD	POWER	wire	metal5	26.35	1061.36	97.535	1062.29	61.9425	1061.825
VDD	POWER	wire	metal5	26.35	1051.36	97.535	1052.29	61.9425	1051.825
VDD	POWER	wire	metal5	26.35	1041.36	97.535	1042.29	61.9425	1041.825
VDD	POWER	wire	metal5	26.35	1031.36	97.535	1032.29	61.9425	1031.825
VDD	POWER	wire	metal5	26.35	1021.36	97.535	1022.29	61.9425	1021.825
VDD	POWER	via	?	96.605	1078.9	97.535	1080.3	97.07	1079.6
VDD	POWER	via	?	96.605	1048.9	97.535	1050.3	97.07	1049.6
VDD	POWER	via	?	96.605	1018.9	97.535	1020.3	97.07	1019.6
VDD	POWER	via	?	86.605	1078.9	87.535	1080.3	87.07	1079.6
VDD	POWER	via	?	86.605	1048.9	87.535	1050.3	87.07	1049.6
VDD	POWER	via	?	86.605	1018.9	87.535	1020.3	87.07	1019.6
VDD	POWER	via	?	76.605	1078.9	77.535	1080.3	77.07	1079.6
VDD	POWER	via	?	76.605	1048.9	77.535	1050.3	77.07	1049.6
VDD	POWER	via	?	76.605	1018.9	77.535	1020.3	77.07	1019.6
VDD	POWER	via	?	66.605	1078.9	67.535	1080.3	67.07	1079.6
VDD	POWER	via	?	66.605	1048.9	67.535	1050.3	67.07	1049.6
VDD	POWER	via	?	66.605	1018.9	67.535	1020.3	67.07	1019.6
VDD	POWER	via	?	56.605	1078.9	57.535	1080.3	57.07	1079.6
VDD	POWER	via	?	56.605	1048.9	57.535	1050.3	57.07	1049.6
VDD	POWER	via	?	56.605	1018.9	57.535	1020.3	57.07	1019.6
VDD	POWER	via	?	46.605	1078.9	47.535	1080.3	47.07	1079.6
VDD	POWER	via	?	46.605	1048.9	47.535	1050.3	47.07	1049.6
VDD	POWER	via	?	46.605	1018.9	47.535	1020.3	47.07	1019.6
VDD	POWER	via	?	36.605	1078.9	37.535	1080.3	37.07	1079.6
VDD	POWER	via	?	36.605	1048.9	37.535	1050.3	37.07	1049.6
VDD	POWER	via	?	36.605	1018.9	37.535	1020.3	37.07	1019.6
VDD	POWER	via	?	26.605	1078.9	27.535	1080.3	27.07	1079.6
VDD	POWER	via	?	26.605	1048.9	27.535	1050.3	27.07	1049.6
VDD	POWER	via	?	26.605	1018.9	27.535	1020.3	27.07	1019.6
VDD	POWER	via	?	96.605	1071.36	97.535	1072.29	97.07	1071.825
VDD	POWER	via	?	96.605	1061.36	97.535	1062.29	97.07	1061.825
VDD	POWER	via	?	96.605	1051.36	97.535	1052.29	97.07	1051.825
VDD	POWER	via	?	96.605	1041.36	97.535	1042.29	97.07	1041.825
VDD	POWER	via	?	96.605	1031.36	97.535	1032.29	97.07	1031.825
VDD	POWER	via	?	96.605	1021.36	97.535	1022.29	97.07	1021.825
VDD	POWER	via	?	86.605	1071.36	87.535	1072.29	87.07	1071.825
VDD	POWER	via	?	86.605	1061.36	87.535	1062.29	87.07	1061.825
VDD	POWER	via	?	86.605	1051.36	87.535	1052.29	87.07	1051.825
VDD	POWER	via	?	86.605	1041.36	87.535	1042.29	87.07	1041.825
VDD	POWER	via	?	86.605	1031.36	87.535	1032.29	87.07	1031.825
VDD	POWER	via	?	86.605	1021.36	87.535	1022.29	87.07	1021.825
VDD	POWER	via	?	76.605	1071.36	77.535	1072.29	77.07	1071.825
VDD	POWER	via	?	76.605	1061.36	77.535	1062.29	77.07	1061.825
VDD	POWER	via	?	76.605	1051.36	77.535	1052.29	77.07	1051.825
VDD	POWER	via	?	76.605	1041.36	77.535	1042.29	77.07	1041.825
VDD	POWER	via	?	76.605	1031.36	77.535	1032.29	77.07	1031.825
VDD	POWER	via	?	76.605	1021.36	77.535	1022.29	77.07	1021.825
VDD	POWER	via	?	66.605	1071.36	67.535	1072.29	67.07	1071.825
VDD	POWER	via	?	66.605	1061.36	67.535	1062.29	67.07	1061.825
VDD	POWER	via	?	66.605	1051.36	67.535	1052.29	67.07	1051.825
VDD	POWER	via	?	66.605	1041.36	67.535	1042.29	67.07	1041.825
VDD	POWER	via	?	66.605	1031.36	67.535	1032.29	67.07	1031.825
VDD	POWER	via	?	66.605	1021.36	67.535	1022.29	67.07	1021.825
VDD	POWER	via	?	56.605	1071.36	57.535	1072.29	57.07	1071.825
VDD	POWER	via	?	56.605	1061.36	57.535	1062.29	57.07	1061.825
VDD	POWER	via	?	56.605	1051.36	57.535	1052.29	57.07	1051.825
VDD	POWER	via	?	56.605	1041.36	57.535	1042.29	57.07	1041.825
VDD	POWER	via	?	56.605	1031.36	57.535	1032.29	57.07	1031.825
VDD	POWER	via	?	56.605	1021.36	57.535	1022.29	57.07	1021.825
VDD	POWER	via	?	46.605	1071.36	47.535	1072.29	47.07	1071.825
VDD	POWER	via	?	46.605	1061.36	47.535	1062.29	47.07	1061.825
VDD	POWER	via	?	46.605	1051.36	47.535	1052.29	47.07	1051.825
VDD	POWER	via	?	46.605	1041.36	47.535	1042.29	47.07	1041.825
VDD	POWER	via	?	46.605	1031.36	47.535	1032.29	47.07	1031.825
VDD	POWER	via	?	46.605	1021.36	47.535	1022.29	47.07	1021.825
VDD	POWER	via	?	36.605	1071.36	37.535	1072.29	37.07	1071.825
VDD	POWER	via	?	36.605	1061.36	37.535	1062.29	37.07	1061.825
VDD	POWER	via	?	36.605	1051.36	37.535	1052.29	37.07	1051.825
VDD	POWER	via	?	36.605	1041.36	37.535	1042.29	37.07	1041.825
VDD	POWER	via	?	36.605	1031.36	37.535	1032.29	37.07	1031.825
VDD	POWER	via	?	36.605	1021.36	37.535	1022.29	37.07	1021.825
VDD	POWER	via	?	26.605	1071.36	27.535	1072.29	27.07	1071.825
VDD	POWER	via	?	26.605	1061.36	27.535	1062.29	27.07	1061.825
VDD	POWER	via	?	26.605	1051.36	27.535	1052.29	27.07	1051.825
VDD	POWER	via	?	26.605	1041.36	27.535	1042.29	27.07	1041.825
VDD	POWER	via	?	26.605	1031.36	27.535	1032.29	27.07	1031.825
VDD	POWER	via	?	26.605	1021.36	27.535	1022.29	27.07	1021.825
VDD	POWER	via	?	93.55	1071.36	93.83	1072.29	93.69	1071.825
VDD	POWER	via	?	93.55	1061.36	93.83	1062.29	93.69	1061.825
VDD	POWER	via	?	93.55	1051.36	93.83	1052.29	93.69	1051.825
VDD	POWER	via	?	93.55	1041.36	93.83	1042.29	93.69	1041.825
VDD	POWER	via	?	93.55	1031.36	93.83	1032.29	93.69	1031.825
VDD	POWER	via	?	93.55	1021.36	93.83	1022.29	93.69	1021.825
VDD	POWER	via	?	89.07	1071.36	89.35	1072.29	89.21	1071.825
VDD	POWER	via	?	89.07	1061.36	89.35	1062.29	89.21	1061.825
VDD	POWER	via	?	89.07	1051.36	89.35	1052.29	89.21	1051.825
VDD	POWER	via	?	89.07	1041.36	89.35	1042.29	89.21	1041.825
VDD	POWER	via	?	89.07	1031.36	89.35	1032.29	89.21	1031.825
VDD	POWER	via	?	89.07	1021.36	89.35	1022.29	89.21	1021.825
VDD	POWER	via	?	84.59	1071.36	84.87	1072.29	84.73	1071.825
VDD	POWER	via	?	84.59	1061.36	84.87	1062.29	84.73	1061.825
VDD	POWER	via	?	84.59	1051.36	84.87	1052.29	84.73	1051.825
VDD	POWER	via	?	84.59	1041.36	84.87	1042.29	84.73	1041.825
VDD	POWER	via	?	84.59	1031.36	84.87	1032.29	84.73	1031.825
VDD	POWER	via	?	84.59	1021.36	84.87	1022.29	84.73	1021.825
VDD	POWER	via	?	80.11	1071.36	80.39	1072.29	80.25	1071.825
VDD	POWER	via	?	80.11	1061.36	80.39	1062.29	80.25	1061.825
VDD	POWER	via	?	80.11	1051.36	80.39	1052.29	80.25	1051.825
VDD	POWER	via	?	80.11	1041.36	80.39	1042.29	80.25	1041.825
VDD	POWER	via	?	80.11	1031.36	80.39	1032.29	80.25	1031.825
VDD	POWER	via	?	80.11	1021.36	80.39	1022.29	80.25	1021.825
VDD	POWER	via	?	75.63	1071.36	75.91	1072.29	75.77	1071.825
VDD	POWER	via	?	75.63	1061.36	75.91	1062.29	75.77	1061.825
VDD	POWER	via	?	75.63	1051.36	75.91	1052.29	75.77	1051.825
VDD	POWER	via	?	75.63	1041.36	75.91	1042.29	75.77	1041.825
VDD	POWER	via	?	75.63	1031.36	75.91	1032.29	75.77	1031.825
VDD	POWER	via	?	75.63	1021.36	75.91	1022.29	75.77	1021.825
VDD	POWER	via	?	71.15	1071.36	71.43	1072.29	71.29	1071.825
VDD	POWER	via	?	71.15	1061.36	71.43	1062.29	71.29	1061.825
VDD	POWER	via	?	71.15	1051.36	71.43	1052.29	71.29	1051.825
VDD	POWER	via	?	71.15	1041.36	71.43	1042.29	71.29	1041.825
VDD	POWER	via	?	71.15	1031.36	71.43	1032.29	71.29	1031.825
VDD	POWER	via	?	71.15	1021.36	71.43	1022.29	71.29	1021.825
VDD	POWER	via	?	66.67	1071.36	66.95	1072.29	66.81	1071.825
VDD	POWER	via	?	66.67	1061.36	66.95	1062.29	66.81	1061.825
VDD	POWER	via	?	66.67	1051.36	66.95	1052.29	66.81	1051.825
VDD	POWER	via	?	66.67	1041.36	66.95	1042.29	66.81	1041.825
VDD	POWER	via	?	66.67	1031.36	66.95	1032.29	66.81	1031.825
VDD	POWER	via	?	66.67	1021.36	66.95	1022.29	66.81	1021.825
VDD	POWER	via	?	62.19	1071.36	62.47	1072.29	62.33	1071.825
VDD	POWER	via	?	62.19	1061.36	62.47	1062.29	62.33	1061.825
VDD	POWER	via	?	62.19	1051.36	62.47	1052.29	62.33	1051.825
VDD	POWER	via	?	62.19	1041.36	62.47	1042.29	62.33	1041.825
VDD	POWER	via	?	62.19	1031.36	62.47	1032.29	62.33	1031.825
VDD	POWER	via	?	62.19	1021.36	62.47	1022.29	62.33	1021.825
VDD	POWER	via	?	57.71	1071.36	57.99	1072.29	57.85	1071.825
VDD	POWER	via	?	57.71	1061.36	57.99	1062.29	57.85	1061.825
VDD	POWER	via	?	57.71	1051.36	57.99	1052.29	57.85	1051.825
VDD	POWER	via	?	57.71	1041.36	57.99	1042.29	57.85	1041.825
VDD	POWER	via	?	57.71	1031.36	57.99	1032.29	57.85	1031.825
VDD	POWER	via	?	57.71	1021.36	57.99	1022.29	57.85	1021.825
VDD	POWER	via	?	53.23	1071.36	53.51	1072.29	53.37	1071.825
VDD	POWER	via	?	53.23	1061.36	53.51	1062.29	53.37	1061.825
VDD	POWER	via	?	53.23	1051.36	53.51	1052.29	53.37	1051.825
VDD	POWER	via	?	53.23	1041.36	53.51	1042.29	53.37	1041.825
VDD	POWER	via	?	53.23	1031.36	53.51	1032.29	53.37	1031.825
VDD	POWER	via	?	53.23	1021.36	53.51	1022.29	53.37	1021.825
VDD	POWER	via	?	48.75	1071.36	49.03	1072.29	48.89	1071.825
VDD	POWER	via	?	48.75	1061.36	49.03	1062.29	48.89	1061.825
VDD	POWER	via	?	48.75	1051.36	49.03	1052.29	48.89	1051.825
VDD	POWER	via	?	48.75	1041.36	49.03	1042.29	48.89	1041.825
VDD	POWER	via	?	48.75	1031.36	49.03	1032.29	48.89	1031.825
VDD	POWER	via	?	48.75	1021.36	49.03	1022.29	48.89	1021.825
VDD	POWER	via	?	44.27	1071.36	44.55	1072.29	44.41	1071.825
VDD	POWER	via	?	44.27	1061.36	44.55	1062.29	44.41	1061.825
VDD	POWER	via	?	44.27	1051.36	44.55	1052.29	44.41	1051.825
VDD	POWER	via	?	44.27	1041.36	44.55	1042.29	44.41	1041.825
VDD	POWER	via	?	44.27	1031.36	44.55	1032.29	44.41	1031.825
VDD	POWER	via	?	44.27	1021.36	44.55	1022.29	44.41	1021.825
VDD	POWER	via	?	39.79	1071.36	40.07	1072.29	39.93	1071.825
VDD	POWER	via	?	39.79	1061.36	40.07	1062.29	39.93	1061.825
VDD	POWER	via	?	39.79	1051.36	40.07	1052.29	39.93	1051.825
VDD	POWER	via	?	39.79	1041.36	40.07	1042.29	39.93	1041.825
VDD	POWER	via	?	39.79	1031.36	40.07	1032.29	39.93	1031.825
VDD	POWER	via	?	39.79	1021.36	40.07	1022.29	39.93	1021.825
VDD	POWER	via	?	35.31	1071.36	35.59	1072.29	35.45	1071.825
VDD	POWER	via	?	35.31	1061.36	35.59	1062.29	35.45	1061.825
VDD	POWER	via	?	35.31	1051.36	35.59	1052.29	35.45	1051.825
VDD	POWER	via	?	35.31	1041.36	35.59	1042.29	35.45	1041.825
VDD	POWER	via	?	35.31	1031.36	35.59	1032.29	35.45	1031.825
VDD	POWER	via	?	35.31	1021.36	35.59	1022.29	35.45	1021.825
VDD	POWER	via	?	30.83	1071.36	31.11	1072.29	30.97	1071.825
VDD	POWER	via	?	30.83	1061.36	31.11	1062.29	30.97	1061.825
VDD	POWER	via	?	30.83	1051.36	31.11	1052.29	30.97	1051.825
VDD	POWER	via	?	30.83	1041.36	31.11	1042.29	30.97	1041.825
VDD	POWER	via	?	30.83	1031.36	31.11	1032.29	30.97	1031.825
VDD	POWER	via	?	30.83	1021.36	31.11	1022.29	30.97	1021.825
VDD	POWER	via	?	26.35	1071.36	26.63	1072.29	26.49	1071.825
VDD	POWER	via	?	26.35	1061.36	26.63	1062.29	26.49	1061.825
VDD	POWER	via	?	26.35	1051.36	26.63	1052.29	26.49	1051.825
VDD	POWER	via	?	26.35	1041.36	26.63	1042.29	26.49	1041.825
VDD	POWER	via	?	26.35	1031.36	26.63	1032.29	26.49	1031.825
VDD	POWER	via	?	26.35	1021.36	26.63	1022.29	26.49	1021.825
VDD	POWER	wire	metal6	96.605	28.9	97.535	80.18	97.07	54.54
VDD	POWER	wire	metal6	86.605	28.9	87.535	80.18	87.07	54.54
VDD	POWER	wire	metal6	76.605	28.9	77.535	80.18	77.07	54.54
VDD	POWER	wire	metal6	66.605	28.9	67.535	80.18	67.07	54.54
VDD	POWER	wire	metal6	56.605	28.9	57.535	80.18	57.07	54.54
VDD	POWER	wire	metal6	46.605	28.9	47.535	80.18	47.07	54.54
VDD	POWER	wire	metal6	36.605	28.9	37.535	80.18	37.07	54.54
VDD	POWER	wire	metal6	26.605	28.9	27.535	80.18	27.07	54.54
VDD	POWER	wire	metal5	26.35	79.25	97.535	80.18	61.9425	79.715
VDD	POWER	wire	metal5	26.35	69.25	97.535	70.18	61.9425	69.715
VDD	POWER	wire	metal5	26.35	59.25	97.535	60.18	61.9425	59.715
VDD	POWER	wire	metal5	26.35	49.25	97.535	50.18	61.9425	49.715
VDD	POWER	wire	metal5	26.35	39.25	97.535	40.18	61.9425	39.715
VDD	POWER	wire	metal5	26.35	29.25	97.535	30.18	61.9425	29.715
VDD	POWER	via	?	96.605	58.9	97.535	60.3	97.07	59.6
VDD	POWER	via	?	96.605	28.9	97.535	30.3	97.07	29.6
VDD	POWER	via	?	86.605	58.9	87.535	60.3	87.07	59.6
VDD	POWER	via	?	86.605	28.9	87.535	30.3	87.07	29.6
VDD	POWER	via	?	76.605	58.9	77.535	60.3	77.07	59.6
VDD	POWER	via	?	76.605	28.9	77.535	30.3	77.07	29.6
VDD	POWER	via	?	66.605	58.9	67.535	60.3	67.07	59.6
VDD	POWER	via	?	66.605	28.9	67.535	30.3	67.07	29.6
VDD	POWER	via	?	56.605	58.9	57.535	60.3	57.07	59.6
VDD	POWER	via	?	56.605	28.9	57.535	30.3	57.07	29.6
VDD	POWER	via	?	46.605	58.9	47.535	60.3	47.07	59.6
VDD	POWER	via	?	46.605	28.9	47.535	30.3	47.07	29.6
VDD	POWER	via	?	36.605	58.9	37.535	60.3	37.07	59.6
VDD	POWER	via	?	36.605	28.9	37.535	30.3	37.07	29.6
VDD	POWER	via	?	26.605	58.9	27.535	60.3	27.07	59.6
VDD	POWER	via	?	26.605	28.9	27.535	30.3	27.07	29.6
VDD	POWER	via	?	96.605	79.25	97.535	80.18	97.07	79.715
VDD	POWER	via	?	96.605	69.25	97.535	70.18	97.07	69.715
VDD	POWER	via	?	96.605	59.25	97.535	60.18	97.07	59.715
VDD	POWER	via	?	96.605	49.25	97.535	50.18	97.07	49.715
VDD	POWER	via	?	96.605	39.25	97.535	40.18	97.07	39.715
VDD	POWER	via	?	96.605	29.25	97.535	30.18	97.07	29.715
VDD	POWER	via	?	86.605	79.25	87.535	80.18	87.07	79.715
VDD	POWER	via	?	86.605	69.25	87.535	70.18	87.07	69.715
VDD	POWER	via	?	86.605	59.25	87.535	60.18	87.07	59.715
VDD	POWER	via	?	86.605	49.25	87.535	50.18	87.07	49.715
VDD	POWER	via	?	86.605	39.25	87.535	40.18	87.07	39.715
VDD	POWER	via	?	86.605	29.25	87.535	30.18	87.07	29.715
VDD	POWER	via	?	76.605	79.25	77.535	80.18	77.07	79.715
VDD	POWER	via	?	76.605	69.25	77.535	70.18	77.07	69.715
VDD	POWER	via	?	76.605	59.25	77.535	60.18	77.07	59.715
VDD	POWER	via	?	76.605	49.25	77.535	50.18	77.07	49.715
VDD	POWER	via	?	76.605	39.25	77.535	40.18	77.07	39.715
VDD	POWER	via	?	76.605	29.25	77.535	30.18	77.07	29.715
VDD	POWER	via	?	66.605	79.25	67.535	80.18	67.07	79.715
VDD	POWER	via	?	66.605	69.25	67.535	70.18	67.07	69.715
VDD	POWER	via	?	66.605	59.25	67.535	60.18	67.07	59.715
VDD	POWER	via	?	66.605	49.25	67.535	50.18	67.07	49.715
VDD	POWER	via	?	66.605	39.25	67.535	40.18	67.07	39.715
VDD	POWER	via	?	66.605	29.25	67.535	30.18	67.07	29.715
VDD	POWER	via	?	56.605	79.25	57.535	80.18	57.07	79.715
VDD	POWER	via	?	56.605	69.25	57.535	70.18	57.07	69.715
VDD	POWER	via	?	56.605	59.25	57.535	60.18	57.07	59.715
VDD	POWER	via	?	56.605	49.25	57.535	50.18	57.07	49.715
VDD	POWER	via	?	56.605	39.25	57.535	40.18	57.07	39.715
VDD	POWER	via	?	56.605	29.25	57.535	30.18	57.07	29.715
VDD	POWER	via	?	46.605	79.25	47.535	80.18	47.07	79.715
VDD	POWER	via	?	46.605	69.25	47.535	70.18	47.07	69.715
VDD	POWER	via	?	46.605	59.25	47.535	60.18	47.07	59.715
